Title,Edit_Date,Origal_Date,Link,Content
"It’s not just birtherism making a comeback, so is Swift-boating",Not Avaiable For MSNBC,"Aug. 8, 2024, 6:00 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/birtherism-swift-boating-election-2024-trump-vance-walz-military-rcna165748,"Donald Trump recently thought it would be a good idea to go after Vice President Kamala Harris’ racial identity and start promoting messages related to the Democrat’s birth certificate. For those familiar with the Republican’s record of racist antics, the strategy was painfully familiar: Axios described it as “Trump’s new birtherism.” But as it turns out, that’s not the only ugly tactic from the GOP’s recent past that the party’s 2024 ticket is eager to recycle. In 2004, a group called Swift Boat Veterans for Truth, bankrolled in part by a Republican megadonor and Justice Clarence Thomas benefactor, smeared then-Democratic presidential nominee John Kerry’s military service. The deceptive operation was guided in part by a GOP consultant named Chris LaCivita. Twenty years later, LaCivita is a top member of Trump’s 2024 operation, and wouldn’t you know it, Swift-boating, like birtherism, is making a sudden comeback. NBC News reported: “What bothers me about Tim Walz is this stolen valor garbage,” Sen. JD Vance told reporters on Wednesday. The Ohio Republican’s use of the word “garbage” rang true, but not for the reasons the vice presidential nominee probably intended. Based on all of the available evidence, this line of attack appears utterly baseless. Walz enlisted in the Army National Guard as a teenager, and his military service spanned nearly a quarter of a century. The Minnesotan served honorably, rose to the rank of command sergeant major, and retired as a master sergeant in 2005. Months after his retirement, Walz’s unit was deployed, which is apparently of interest to the Republican attack machine, but which does not appear to be controversial. In fact, Vote Vets, a progressive veterans group, published a brief summary, fact-checking the anti-Walz smear, and helping set the record straight. Alexander Vindman, a retired Army lieutenant colonel, had a related, similarly pointed message, making the case that Vance probably shouldn’t be too eager to compare his service record with Walz’s. But if the far-right senator was a poor messenger for this message, Trump was worse. The former president called Walz a “DISGRACE” by way of his social media platform, and added some related online attacks overnight. Not to put too fine a point on this, but this is a fight Cadet Bone Spurs should probably avoid. Not only did Trump avoid military service when many in his generation served, but members of his own team have told the public that the Republican has denigrated those who serve in the military and condemned fallen American heroes as “suckers” and “losers.” Trump has also complained bitterly about American military leaders, disparaged wounded veterans, referred to soldiers missing in action as “losers,” blamed military leaders for failed missions he approved, downplayed the importance of troops with traumatic brain injuries, and famously declared in reference to American prisoners of war, “I like people that weren’t captured, okay?” If the GOP candidate thinks he can be a credible critic of Walz’s lengthy and honorable military service, he’s mistaken."
Tim Walz is the political ally trans people need and deserve,Not Avaiable For MSNBC,"Aug. 8, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/tim-walz-political-ally-lgbtq-voters-rcna165372,"Tuesday morning’s announcement that Minnesota Gov. Tim Walz would be Vice President Kamala Harris’ running mate in the 2024 election electrified Democrats and their allies across the country. Everyone from progressive Rep. Alexandria Ocasio-Cortez of New York to notorious centrist Democratic-turned-independent Sen. Joe Manchin of West Virginia praised the pick, bringing long elusive unity to the top of the Democratic presidential ticket for the first time in several election cycles. One small but beleaguered voting constituency in particular breathed a sigh of relief at the choice: trans people. Trans issues have emerged as one of the primary political targets of the Republican Party, and many of the party’s legislative accomplishments over the last few years involve the systematic persecution of trans people’s rights in red-state legislatures. Because of that, Harris needed to choose someone with a track record of handling the inevitable gender identity attacks. Enter Walz. First and foremost, Walz was the creator of the “weird” attack line that has knocked Republicans on their heels over the last month of the campaign. Branding Republicans and their gender-based obsessions with pregnancy and trans people as creepy and “weird” brilliantly defuses the emotional manipulation conservatives are trying to achieve. It is, indeed, weird to be worried about children’s genitals, it is weird to obsess over Olympic athlete’s chromosomes, it is weird to criticize women for being childless (but never childless men).  But beyond being the creator of the most incisive Democratic attack line of the cycle, Walz has a deep track record of supporting LGBTQ people and pro-equality policies. As governor, he signed an executive order last year protecting trans people’s rights to access gender-affirming care in Minnesota, he signed a statewide ban on LGBTQ “conversion therapy,” and he signed a bill making his state a trans refuge state, which protects trans people and their parents from actions taken by out-of-state governments to prosecute them for accessing gender-affirming care. As a member of Congress, prior to becoming governor, Walz co-sponsored a bill to repeal the Defense of Marriage Act, along with a bill to repeal the “don’t ask, don’t tell” policy — which had prohibited openly gay people from serving in the armed forces. Outside of his official record on queer and trans issues, I’m struck by how he talks about the trans people in his state. In a time when a lot of national level Democrats are afraid to even say the word “trans” or who speak in euphemisms with vague references to allowing people “to be who they are,” Walz positions his support for trans issues as a matter of being neighborly. “We are saying to our trans loved ones, friends, neighbors, and fellow Minnesotans: you belong here,” he said in a statement after signing the aforementioned executive order. “You are safe here, and we want you in our community as your authentic selves.” It’s clear that he treats LGBTQ people with respect and dignity, worrying more about their well-being than political optics. His support for queer people even predates his time in politics. In 1999, when he was a teacher and a high school football coach, a gay student came out to him and said they wanted to start a Gay Straight Alliance at the school. Walz became the founding faculty adviser for the club. This anecdote struck me, as I was a closeted high school student myself in 1999, though I lived in liberal Massachusetts instead of Minnesota. Despite being in a very deep-blue town, we didn’t have a GSA, and “gay” was used as a synonym for “bad” back then. I vividly remember a goth boy in my school who frequently wore dresses to school and would occasionally get beaten up by football players. The idea of coming out back then was too terrifying to attempt, much less deciding to come out to the football coach. The fact that the student trusted Walz enough to do that tells me a lot about the candidate’s character and demeanor. The fact that Walz then decided to jump in and help found the school’s GSA is simply astounding to me. LGBTQ voters who care about equality across the community should be breathing a little easier at the prospect of Walz’s having a voice and a hand in the everyday operations of the White House should the ticket win this fall. As a trans person whose job it is to write about politics, I couldn’t be happier with Harris’ choice for running mate."
Tim Walz is giving MAGA a master class in manhood,Not Avaiable For MSNBC,"Aug. 8, 2024, 3:00 AM PDT",https://www.msnbc.com/the-reidout/reidout-blog/tim-walz-manhood-masculinity-trump-maga-rcna165649,"Tim Walz’s first official speech on the Democratic ticket displayed all the reasons that Kamala Harris has been lauded for picking the Minnesota governor as her running mate. Personally, I think one outshines all the rest. Walz’s military background and his work as a high school teacher and football coach, along with his palpable joy and open expressions of compassion for people in need, offer America a vision of what manhood can look like — he’s a “joyful warrior” offering a vision in contrast with what’s being offered by Donald Trump’s bravado-driven campaign. And he’s clearly willing to challenge Team Trump on that front. He displayed that even before he received the call to join Harris’ campaign, using public appearances to refer to Trump and his allies as “bullies” who are truly weak at heart and by mocking the GOP ticket for “running for He-Man Women Haters Club or something.” In his Philadelphia speech Tuesday, Walz showed he wants all the smoke with JD Vance in a vice presidential debate, saying that he’s excited for the event to happen — “that is, if he’s willing to get off the couch and show up.” That burn, a passing reference to a crude joke about Vance that spread on social media, was affirmation for me: This is a man willing and ready to challenge toxic MAGA masculinity. I don’t think I’m alone in my belief. I’ve been seeing posts on social media praising Walz for embodying a more refreshing and humane idea of manhood than anything conservatives are offering. And Harris seems to understand that, as well. In her speech introducing Walz to voters, Harris took time to lay out his “tough guy” bona fides but smartly laid out how they gave him a compassionate perspective. She mentioned that Walz is an elite marksman who served in the Army National Guard for 24 years before explaining that he supports gun safety laws. She delved into his success as a high school teacher and championship-winning football coach — referring to him as “Coach Walz” multiple times — before explaining that he also thought it was important to serve as the faculty adviser for his school’s gay-straight alliance organization. She referred to his early life on a farm in the Nebraska Plains, saying their similar upbringings in middle-class families taught them the importance of “lifting people up, not knocking them down.” Harris essentially built Walz up as a kindhearted tough guy who is eager to do good. And the contrast with the Republican ticket could not be clearer. Trump has essentially built his campaign around a puerile, hypermasculine identity that’s steeped in faux machismo, violence, crassness and indifference to the oppression of marginalized groups. It’s a schoolyard bully’s concept of what a man should be. But Walz is schooling them thus far, showing Trump and Vance — and voters nationwide — that manhood can be more than a repressive drag on society."
What Josh Shapiro should do now,Not Avaiable For MSNBC,"Aug. 7, 2024, 3:11 PM PDT",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-tim-walz-josh-shapiro-vp-pennsylvania-support-rcna165578,"Vice President Kamala Harris made an excellent choice of Minnesota Gov. Tim Walz for her running mate. The dynamic yet plain-speaking Walz brings his Midwestern roots and proven track record of progressive accomplishments to the ticket. He’s also skilled in his ability to effectively message against Republicans — a strength Democrats have sorely lacked.  Prior to Tuesday’s announcement, Pennsylvania Gov. Josh Shapiro had been among the three finalists to fill out the Democratic ticket, and there were reports that the popular chief executive of swing-state Pennsylvania had conveyed to Harris’ team his struggle with the decision to leave his current role as governor to pursue the vice presidency. And there was pushback from a number of Democratic key constituencies — specifically, public school education advocates’ expressing concerns about Shapiro’s embrace of private school vouchers and the National Women’s Defense League’s voicing doubts about his handling of sexual harassment complaints against a former staffer.  But at Tuesday’s campaign event in Philadelphia — where Walz was introduced as Harris’ running mate — Shapiro warmed up the audience with an inspiring and booming speech in his hometown. Shapiro passionately declared that freedom was on the ballot and joined the crowd in chanting the Harris campaign slogan, “We’re not going back.”  This moment marks not an end but a potentially new beginning for Shapiro. As the Democratic Party unites behind the Harris-Walz ticket, it must leverage governors like Shapiro as invaluable surrogates. His crucial political and communication skills can amplify three key strategies: aggressively campaigning in Rust Belt states, highlighting the Biden administration’s successes and reshaping narratives about the administration’s challenges in conservative-leaning media.  The Democratic Congressional Campaign Committee should also deploy Shapiro to key purple districts where Democrats need wins to maintain control of the House, capitalizing on his broad appeal in purple Pennsylvania.  Shapiro’s campaigning prowess is undeniable. With a 62% favorability rating in Pennsylvania and his experience defeating a pro-MAGA candidate who espoused wild conspiracy theories, his ability to cut through political noise will be invaluable. The campaign must maintain a strong presence in states like Pennsylvania, Michigan and Wisconsin — with Shapiro showcasing his success as a young, accomplished and battle-tested governor in a swing state. Furthermore, Shapiro’s top-notch communication skills are essential in today’s media landscape. A Pew Research study revealed that 86% of Americans often or sometimes get news from digital devices. Shapiro has already proven his effectiveness on platforms like “The Breakfast Club,” a popular internet radio show. While it’s important for him to appear on left-leaning podcasts like “Pod Save America,” Democrats must also engage with conservative platforms to broaden their reach. But to truly serve as an effective national surrogate, Shapiro must address his past controversies, particularly those surrounding public education.  He should highlight his support for public schools, pointing to Pennsylvania’s recent $1.1 billion increase for K-12 public education in the state’s budget — the largest single-year bump in the state’s history — while reconsidering his stance on vouchers, which, for the most part, are Republican-supported tax subsidies for existing private school families and no-strings-attached bailouts for struggling private schools. In Florida, 70% of voucher recipients were already in private schools, and some families used the tax dollars to buy big screen TVs and trips to Disney World.  Moreover, research has demonstrated that students who used vouchers to enroll in private schools performed, on average, worse than the students in the public schools they left. Public schools play a vital role in building the next generation of Americans, and if Shapiro wants to show the country he could be a leader of the future, he cannot support taking money away from the institutions that teach our children. America is great because of public schools — they bring together students of diverse backgrounds and help ensure every kid gets a quality education. Any Democrat who wants to lead the party cannot value subsidizing private education for rich people over protecting public schools for working families. Shapiro is poised to be a powerful surrogate for the Harris-Walz ticket. To be a genuine asset to the Democratic campaign, he must build on his strengths, pivot from past controversies and focus on being an exceptional campaigner. By leveraging Shapiro’s skills alongside Walz’s in Rust Belt states, Democrats can energize their big tent coalition to protect democracy and prevent the Trump-Vance ticket from taking the White House."
How Tim Walz went from an 'A' NRA rating to the gun lobby's worst nightmare,Not Avaiable For MSNBC,"Aug. 7, 2024, 2:30 PM PDT",https://www.msnbc.com/top-stories/latest/tim-walz-nra-gun-control-evolution-2024-rcna165589,"This is an adapted excerpt from the Aug. 6 episode of ""Alex Wagner Tonight,"" guest hosted by Jen Psaki. In 2010, then-Rep. Tim Walz ran a radio ad for his re-election campaign, proudly declaring his support for the National Rifle Association: “Growing up, hunting taught me a lot about responsibility and respect. Lessons I hope to pass on to my kids. I’m proud to stand with the NRA to protect the rights of sportsmen and gun owners,” Walz said at the time.   That same year, not only did the NRA give Walz an “A” rating but the gun group endorsed him over his Republican challenger. And in 2016, “Guns and Ammo” Magazine named the Democrat one of the “Top 20 Politicians for Gun Owners.” Fast-forward to 2023 and here's what Walz, now serving as governor of Minnesota, had to say during his State of the State address: One month after that speech, Gov. Walz did just that: He signed a bill creating a red flag law and expanding background checks for gun owners in Minnesota. There are already plenty of articles online slamming Walz as a “political chameleon” or claiming that he made an “epic flip-flop” on guns. But that simply is not true. This change for Walz had been more than a decade in the making. In the wake of the Sandy Hook elementary school shooting in 2012 — a shooting that left 20 children and six adults dead — Walz wasn’t sure what the answer was on how to address gun violence but he told the media he wasn’t “willing to do nothing.” After the Las Vegas shooting in 2017 killed nearly 60 people and injured almost 500, Walz donated every penny he had ever received from the NRA to charity. In 2018, after the Parkland high school shooting killed 17 people and injured 17 more, Walz got a wake-up call from his own daughter, Hope. He recounted a conversation where she told him, “Dad you’re the only person I know who is in elected office, you need to stop what’s happening with this.” Walz promised to act and said he would “take [his] kick in the butt from the NRA.” Shortly after that shooting, Walz became one of the co-sponsors of the House’s assault weapons ban legislation.  He explained that decision in a video to his constituents:  ""If the question was, how do you get there? I’ve been open to it. I’ve listened. I’ve talked to people. I’ve watched people on both sides of this. But again, when I turn on my television like everybody else and this is repeated again and we’re not doing anything about it … I’ve seen enough. I’ve seen enough of this carnage.” So yes, Walz’s position on how we should address gun violence has changed over the years — it was an evolution. And I bet a heck of a lot of Americans went through that same evolution with him.  The willingness to acknowledge and change your view isn’t a weakness in a leader —  it’s a strength. Join Jen Psaki, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its-kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
"Wednesday’s Mini-Report, 8.7.24",Not Avaiable For MSNBC,"Aug. 7, 2024, 2:30 PM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/wednesdays-mini-report-8724-rcna165634,"Today’s edition of quick hits. * In Iran: “All government agencies and offices were closed Wednesday in Tehran, and in 13 provinces, including some along the western and eastern borders, hours for government offices were limited to 6 a.m. to 10 a.m. Iran also issued a notice to civilian aviation, warning that ‘gunfire will take place’ for several hours on Wednesday night and into Thursday over parts of the country.” * An apparent assault on the Kursk region in southern Russia: “Russia said Wednesday it was battling an unprecedented cross-border incursion from Ukrainian troops backed by armored vehicles and aerial support, with Moscow scrambling to reinforce the area after what President Vladimir Putin called a ‘major provocation.’ The attack has not been acknowledged by Ukraine but would mark a dramatic shift in strategy as its forces struggle to hold on to key territory on the front lines in the country’s east.” * Tropical Storm Debby “is taking a breather over the western Atlantic Ocean but it isn’t done dousing the coastal Carolinas before it slowly marches north. Debby, which made landfall along Florida’s Gulf Coast as a Category 1 hurricane on Monday, is now loitering off the South Carolina coast, 55 miles southeast of Charleston. With maximum sustained winds of 60 mph, it’s moving northeast at 3 mph, according to the National Hurricane Center’s 2 p.m. Wednesday advisory.” * In the U.K.: “The British capital was tense Wednesday as police, fearing a possible outbreak of the right-wing rioting that has erupted elsewhere in Britain in recent days, flooded into several neighborhoods with large immigrant populations. Joining them in neighborhoods like Finchley and Harrow were hundreds of counter-protestors carrying signs that said, ‘Refugees Welcome’ and ‘Racists Out, Refugees In.’” * A scary story out of Austria: “Two men were arrested Wednesday in connection with alleged planned attacks at major events in Vienna, Austria, including Taylor Swift’s upcoming concerts. ... Officials said both men had become radicalized through the internet, and allegedly had specific and detailed plans on how to carry out an attack.” * The latest Jan. 6 indictment: “A California woman is charged with taking a cache of weapons, including a sword, a steel whip and a knife into the U.S. Capitol during the Jan. 6, 2021, attack by a mob of Donald Trump supporters, according to court records unsealed Wednesday. Kennedy Lindsey had a short sword, a steel tactical whip, a collapsible baton, pepper spray, a butterfly knife and a flashlight taser in her possession when a U.S. Secret Service officer searched her backpack, according to an FBI affidavit.” * NASA is apparently exploring backup options: “For weeks, NASA has downplayed problems experienced by Starliner, a Boeing spacecraft that took two astronauts to the International Space Station in June. But on Wednesday, NASA officials admitted that the problems with the spacecraft were more serious than first thought and that the astronauts may not travel home on the Boeing vehicle, after all.” See you tomorrow."
Why Trump hasn't been charged in the Arizona 2020 fake electors case,Not Avaiable For MSNBC,"Aug. 7, 2024, 1:43 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/trump-fake-electors-arizona-2020-rcna165584,"Why wasn’t Donald Trump charged in Arizona’s 2020 election-related prosecution? When the indictment came down in April, I noted some possible reasons while emphasizing that “we don’t know exactly what happened in the grand jury and what grand jurors thought of any potential charges against the former president.” We now have some insight into the state of grand jurors’ thinking: Apparently, they were interested in charging the former president. But the state wasn’t.   That revelation comes in a court filing by state prosecutors this week. Responding to the defense claim that the charges are politically biased, Arizona Attorney General Kris Mayes’ office noted that it asked the grand jury not to charge several Republicans, including Trump. Explaining why, the prosecution cited the U.S. Justice Department’s policy regarding overlapping charges by federal and state prosecutors. The filing excerpted the following remarks by a prosecutor to the grand jury: So, what is this DOJ policy, exactly? Known as the “Petite Policy,” it “establishes guidelines for the exercise of discretion by appropriate officers of the Department of Justice in determining whether to bring a federal prosecution based on substantially the same act(s) or transactions involved in a prior state or federal proceeding.” Notably, that’s not the situation here. That is, it’s not a question of a federal prosecution following a prior state or federal one, but rather a state prosecution following a federal one. And of course, this is guidance for federal prosecutors, not for state prosecutors generally (or Arizona in particular), though it instructs federal prosecutors to consult with their state counterparts “to determine the most appropriate single forum in which to proceed to satisfy the substantial federal and state interests involved, and, if possible, to resolve all criminal liability for the acts in question.” And while Trump has been charged federally by special counsel Jack Smith, he was also charged in the related state case in Georgia. Clearly, federal policy didn’t prevent Fulton County District Attorney Fani Willis from bringing that indictment. The fate of both of those cases is uncertain, however, due to the Supreme Court immunity ruling’s possible implications for both prosecutions and, when it comes to the Georgia case, the pending pretrial defense challenge to disqualify Willis. Just because Trump hasn’t been charged in Arizona doesn’t mean he won’t ever be. If he becomes president again, he’ll gain the power to crush his federal election interference case. To the extent that the existence of that federal case is what’s holding Arizona prosecutors back, its disappearance could change their calculus — though, in the hypothetical scenario in which Trump is re-elected, any prosecution proceeding against him would likely have to wait until he was out of office again to get going. For now, though, as to why Trump wasn’t initially charged in Arizona, it wasn’t for lack of interest on the grand jury’s part.    Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
Georgia’s elections board just made it easier for Trump loyalists to delay the certification of votes,Not Avaiable For MSNBC,"Aug. 7, 2024, 1:39 PM PDT",https://www.msnbc.com/the-reidout/reidout-blog/georgia-election-board-trump-loyalists-votes-rcna165583,"On Tuesday, a Republican majority on Georgia’s State Election Board voted to change the process for certifying election results in a way that could allow Trump-supporting election deniers in key positions to dubiously cause delays. The three members who voted for the change had been praised by Donald Trump by name at his rally in Atlanta over the weekend. The changes are disturbing — and justifiably being met with outrage — given that Team Trump’s efforts to overturn the 2020 presidential election involved calling for state election officials to delay certification, potentially allowing the Republican-packed Supreme Court to weigh in, or even the GOP-controlled House of Representatives. It didn’t work, but Republicans have since taken control of several powerful positions overseeing local elections in battleground states, which could make a similar scheme more successful this time. Atlanta-based journalist George Chidi summed up Tuesday’s vote well for The Guardian: Georgia’s Republican secretary of state, Brad Raffensperger, seemed eager to downplay concerns about the change.  “Georgia’s Election Integrity Act requires counties to certify the election results by November 12th and we fully anticipate that counties will follow the law,” he wrote on X. But whether or not Republicans end up being able to use this particular mechanism to undermine democracy, Raffensperger’s assurance doesn’t change the fact that Georgia Republicans have made moves to enhance their electoral chances — and established avenues to sow chaos and potentially undermine results that don’t break their way. They’ve accomplished this by passing voter suppression laws that have created hurdles for liberal-leaning constituencies — such as Black voters and young voters; mass purges of voter rolls, largely at the behest of right-wing activists; gerrymandering districts to water down Black voters’ electoral power; and, indeed, with votes like the one we saw Tuesday. Republicans have spent years gaslighting Americans about “rigged” elections. Meanwhile, they’ve broadly done everything in their power to tip the scales come November. And Georgia is a prime example."
Bitter Trump-Vance campaign is no match for Harris-Walz joy,Not Avaiable For MSNBC,"Aug. 7, 2024, 12:53 PM PDT",https://www.msnbc.com/morning-joe/morning-joe/kamala-harris-tim-walz-donald-trump-campaign-rally-contrast-2024-rcna165574,"This is an adapted excerpt from the Aug. 7 episode of ""Morning Joe."" Even conservatives have been talking about Vice President Kamala Harris and Gov. Tim Walz’s rally on Tuesday, remarking how well those two did — and the vibrancy of it all. It’s hope, optimism and joy versus the promise of retribution, anger, bitterness and division. And if you look at the candidates’ schedules, it’s also the active versus the inert. You have Harris flying out of Washington on Wednesday and heading to Wisconsin, doing an event there and then going straight to Detroit. Her schedule is busy morning, noon and night.  Here’s how Donald Trump laid out his schedule for Wednesday: “I will be interviewed tomorrow morning at 7:30 A.M. on Fox & Friends. Much to talk about. ENJOY!” The truth is, whenever Trump does go out he damages his campaign. His campaign has been very straightforward and honest about that. They want to hide him. They want to keep him from going out and talking because we see what happens when he does.  He went to Georgia and basically created a political civil war inside the Georgia Republican Party — making devastating comments, not only about Gov. Brian Kemp, but the governor’s wife, which again, is the last thing he needed to do. It’s clear this is going to be a campaign of contrast."
Trump picks a nickname for Harris that no one seems to understand,Not Avaiable For MSNBC,"Aug. 7, 2024, 12:12 PM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/donald-trump-nickname-kamala-harris-kamabla-no-one-understands-rcna165602,"It was late Monday when Donald Trump first referred to Vice President Kamala Harris as “Kamabla” on his social media platform. Soon after, the former president repeated the nickname. A day later, the Republican wrote it again. And then again. And then again. And then again. At this point, readers might be asking, “What in the world does ‘Kamabla’ actually mean?” That’s certainly a common question this week, and no one seems to know the answer. That includes Team Trump surrogates. CNN’s Kaitlan Collins asked Gov. Doug Burgum last night, “This is something I’m personally curious about. ... Do you know where [‘Kamabla’] came from, and what that nickname means?” The North Dakota Republican replied, “I can’t comment on that.” On Wednesday afternoon, Trump’s running mate, Sen. JD Vance, was asked the same question. The Ohio Republican chuckled, but he didn’t answer the question. The mystery, in other words, lingers. I’ve seen a wide variety of guesses — the idea that this might be some kind of Three Dog Night reference is especially amusing — and it’s certainly possible that Trump didn’t even mean to call her “Kamabla,” but once he did, he decided to lean into the typo. But there’s also a larger context to all of this. As a New York Times report summarized: This is compelling, and coming up with a weird, gibberish-like nickname might very well have something to do with the GOP nominee’s desire to define Harris as The Other. But the whole point of derisive nicknames is to convey an obvious criticism. When Trump called Sen. Marco Rubio “Little Marco,” the phrase was intended to diminish the Floridian’s stature. When he called Sen. Ted Cruz “Lying Ted,” Trump was trying to draw attention to the Texan’s dishonesty. The meaning and purpose of the nicknames were self-evident. No one thought to wonder why in the world Trump was using these lines. The fact that the former president’s own surrogates can’t explain his sudden fixation on “Kamabla” is a timely reminder of a politician who clearly no longer has his fastball."
