Title,Edit_Date,Origal_Date,Link,Content
"The stock market rallied, but the economy isn’t out of the woods yet",Not Avaiable For MSNBC,"Aug. 6, 2024, 3:21 PM PDT",https://www.msnbc.com/opinion/msnbc-opinion/stock-market-federal-reserve-interest-rates-inflation-rcna165210,"Though Wall Street indexes made something of a comeback Tuesday, recent days have been brutal for investors. The Dow fell more than 1,000 points Monday, following a smaller but still steep drop Friday. After hitting a record high on July 10, the tech-heavy Nasdaq has dropped 13% in less than a month. This extended drop is prompting increasing calls for the Federal Reserve to cut interest rates. And its critics have a point. The United States economy, seemingly so robust, is increasingly acting as if it’s on the precipice of an economic downturn. But the Fed, still busy fighting a battle against inflation it won well over a year ago, appears to be the last to know. The issue is less the stock market — remember, only 58% of Americans own so much as a single share — than investors’ collective wisdom about where the economy is headed. While stock market indexes have drifted lower for a few weeks, the downward trend only picked up significant speed Friday after the disappointing July jobs report. Employment growth came in at just 114,000 jobs created, well below expectations. The headline unemployment number is now 4.3%, nearly a percentage point higher than this time last year.  And for those paying attention, the jobs report wasn’t the first warning flare about the broader American economy. Most Americans’ pandemic savings ran out in March, something that hit lower-income consumers hard. Credit card delinquencies are up. Sales of McDonald’s, concert tickets and luxury goods are all faltering, suggesting flagging spending for consumers up and down the income ladder. Some recent layoff announcements have been eye-popping — last week Intel said it would cut 15,000 staffers by the end of the year — and employers feel increasingly empowered to demand remote workers return to the office. Yet the Fed is still fighting the last economic war, steadfastly refusing to cut the short-term interest rates even as inflation falls, unemployment ticks up and the economy slowly cools down. Fed Chair Jerome Powell insisted last week that inflation is still a significant threat and “we have to weigh the risk of going too soon against the risk of going too late.” This is both wrongheaded and counterproductive. In fact, the Fed’s actions also might well be inadvertently exacerbating how we perceive inflation. Credit card interest rates are hovering near record highs, and while they aren’t included in inflation statistics, they still drain the wallets of those with revolving debt. The same is true in real estate, where high interest rates both raise the cost of monthly mortgages and reduce the supply of new homes being built, increasing housing prices.  Combine all that with the fact that Americans are still not used to the higher prices after the Covid-era inflationary surge, and it’s little wonder almost 4 in 10 Americans worry they won’t be able to pay all their bills. The question is now whether the Fed should admit it made a mistake and step in with an immediate rate cut. Wharton School professor Jeremy Siegel, best known for his bullish view of the stock market, is rarely on the same team as Sen. Elizabeth Warren, D-Mass. But now they are both demanding the Fed take quick emergency steps. “The jobs data is flashing red,” Warren wrote on X last week. “Powell needs to cancel his summer vacation and cut rates now — not wait 6 weeks.”  Others argue this could all be much ado about nothing and precipitous action will simply increase panic for no good reason. After all, as Nobel Memorial Prize-winning economist Paul Samuelson famously observed, the stock market has predicted nine of the last five recessions. And there are still positive economic signs. Unemployment remains low by historical standards. GDP growth is still healthy. Despite the recent stock dip, markets are up for the year, just not as up as they were three weeks ago. Moreover, there are other possible explanations for the sudden dive, including fear of a broader war in the Middle East, the popping of the artificial intelligence bubble and the impact of the Bank of Japan raising interest rates. But slowdowns and recessions don’t announce themselves. They sneak up on us — slowly but surely. The time to head a recession off is precisely when the signs are murky, and when there is still disagreement. That’s why the Fed needs to recalibrate and begin cutting rates before it is too late."
Virginia man is accused of making death threats against Kamala Harris,Not Avaiable For MSNBC,"Aug. 6, 2024, 3:18 PM PDT",https://www.msnbc.com/top-stories/latest/kamala-harris-death-threats-virginia-man-gettr-rcna165430,"A Northern Virginia man has been charged with making death threats against Kamala Harris, including in the days after she announced her run for president, federal authorities said. Frank Carillo, 66, is charged with one count of making threats against the vice president of the United States, according to the U.S. attorney’s office of the Western District of Virginia. He made his first court appearance Monday after being arrested at his Winchester home. A public defender listed in court records for Carillo did not immediately respond to NBC News’ request for comment. According to the criminal complaint, Carillo mentioned the vice president 19 times on Gettr, a right-wing social media platform, with several of the posts containing graphic descriptions of violence. Authorities said Carillo also posted violent threats against President Joe Biden, FBI Director Christopher Wray and Phoenix-area elections official Stephen Richer — a Republican who has pushed back on election denialism. Carillo’s online posts were flagged by Richer’s Maricopa County office on July 27, and FBI agents then discovered more than 4,300 posts or replies on Gettr in which Carillo targeted public officials, according to the complaint. He also allegedly made posts threatening to kill undocumented immigrants and Muslims. Federal agents seized an AR-15 rifle, a 9 mm handgun and thousands of rounds of ammunition at Carillo’s home last week, the U.S. attorney’s office said. Violent threats against public officials have been on the rise in recent years. There were appeals for the temperature in politics to be lowered after the assassination attempt on Donald Trump last month — including from the GOP presidential nominee himself — but there has been arguably little substantive change."
The Tim Walz pick is a win for economic populism,Not Avaiable For MSNBC,"Aug. 6, 2024, 2:54 PM PDT",https://www.msnbc.com/opinion/msnbc-opinion/tim-walz-kamala-harris-vp-populism-rcna165343,"Vice President Kamala Harris has chosen Minnesota Gov. Tim Walz as her running mate for the 2024 election. Of those who made it onto Harris’ short list, Walz seems like the sharpest choice. Walz possesses the sensibilities and accomplishments of an outspoken economic populist. It’s not only good for America when Democrats elevate economic populists to leadership positions, but it’s also an effective way to counteract the siren call of right-wing populism.  Walz’s recent legislative record as governor illustrates serious ambition for sweeping social policies designed to help ordinary Americans achieve economic freedom. In 2022 — the beginning of Walz’s second term — Democrats won a governing trifecta in Minnesota. They have used that rare opportunity to pass a remarkable list of bills based on the belief that the government is meant to serve the people. Those bills include universal free meals for schoolchildren; paid family and medical leave; free tuition to Minnesota’s public colleges for residents whose families earn less than $80,000 annually; and the biggest child tax credit in the nation. On top of this, Walz, with his signature, also enshrined the right to abortion and other reproductive health care into Minnesota law, legalized recreational marijuana, and required the state to generate all of its electricity from carbon-free sources by 2040. Organized labor unions have also found much to like about Walz and his record of support for workers and unions as governor. Walz has not always been as progressive as that laundry list of policies might suggest. He made it to the governor’s mansion in 2018 in part by positioning himself as a moderate and by prevailing in the Democratic primaries over a more progressive candidate. As journalist David Perry noted for MSNBC, a lot of the recent accomplishments owe to the state’s unusual blue trifecta and effective Democratic leaders in the state House and Senate. Still, Walz deserves credit for signing those bills into law. He rightly noted in 2023 that “you win elections to burn political capital and improve lives.”   Before he became governor, Walz represented a rural Minnesota district in Congress and voted the way one might expect from a Democrat in red territory. He was in favor of voting for stricter screening of refugees, he took standard Democratic establishment positions on Israel policy, and once had an A rating from the Nation Rifle Association. “Walz is someone who hasn’t forged a career as a progressive or run on the left, but acts comfortable being in coalition with progressives — incl. often backing their proposals & signing them into law,” Daniel Nichanian, editor-in-chief of Bolts magazine, wrote on X. Walz’s earlier positions don’t negate his later ones. Rather, Walz demonstrates sensitivity to his constituencies and an eagerness to get things done — and clearly has some progressive instincts when opportunities present themselves.  Where Walz’s populism really shines is through, well, vibes. He grew up in rural Nebraska and likes hunting and fishing. He served in the Army National Guard for decades. He is a former social studies teacher and football coach who helped lead his team to its first state championship. He attended state schools for teaching degrees, and he is the first person on a Democratic presidential ticket since 1976 not to have attended law school. While he’s no socialist, he speaks with tremendous pride about public institutions. I was struck by how Walz recently panned Republican vice presidential nominee JD Vance and his allies’ animosity toward public education in an interview with The New York Times: “These guys, they talk about how evil the public schools are. For many of us, public schools were everything. That was our path. That’s the great American contribution.” While many prominent politicians seek desperately to come across as ordinary people who understand life outside elite professional urban bubbles, Walz’s life and career provide him with that knowledge organically. And Walz exudes that experience through a wholesome, happy warrior persona that has made him into a social media darling overnight. Walz’s masterstroke in the veepstakes was coining “weird” as an attack against former President Donald Trump and his extremist allies during MSNBC appearances. It has proven to be a strangely sticky thorn in the side of the GOP and serves as a rhetorical tool for denying MAGA of its claims to speak on behalf of the people. It’s been useful in dispelling the MAGA mythos and pointing out how unpopular and divisive right-wing populist doctrine is despite the everyman veneer. “Who’s asking for this crazy stuff? Who’s asking to raise the price of insulin? Who’s asking to get rid of birth control? … Who’s sitting in a bar in Racine, Wisconsin, saying, ‘You know what we really need? We need to ban “Animal Farm.”’ Nobody is!” Walz told MSNBC in July. As I’ve written before, political scientists have found that vice presidents rarely change the outcome of an election. But they’re significant because they’re the first major clue about how a presidential candidate seeks to govern. In this case, Harris has signaled that she’s interested in populism that can excite progressives and help deliver incisive messaging that undercuts the right’s claim to speak on behalf of the people. Those are promising instincts that I hope to see more of.   But perhaps the most consequential effect of this choice is that vice presidential candidates often become viable presidential candidates. There’s a very decent chance that Walz becomes a top-tier name in the party as a future presidential candidate, especially if Harris and Walz win and he handles his policy portfolio well. His emergence signals that the Democratic Party has a growing appetite for bold populism. That is in and of itself a healthy development, regardless of what happens in November."
Trump's initial response to Harris picking Walz is quite telling,Not Avaiable For MSNBC,"Aug. 6, 2024, 2:40 PM PDT",https://www.msnbc.com/top-stories/latest/trump-reaction-harris-walz-vp-pick-rcna165358,"Former President Donald Trump responded to Vice President Kamala Harris' selection of Tim Walz as her running mate on Tuesday with an uncharacteristically short statement that didn't mention the Minnesota governor by name. The GOP presidential nominee shared a cryptic post on his social media platform, Truth Social, shortly after Harris announced her pick that simply stated: ""THANK YOU!"" The typically reactionary Trump waited another roughly five hours to directly address the news: ""This is the most Radical Left duo in American history,"" the former president posted on Truth Social. ""There has never been anything like it, and there never will be again."" He went on in his 40-word missive to baselessly suggest that there is a ""BIG MOVEMENT"" to ""BRING BACK CROOKED JOE,"" an apparent reference to President Joe Biden, who withdrew his re-election bid last month amid pressure from top Democrats and donors. Trump followed that up with a longer exploration of his apparent fantasy that Biden will try to ""take back the Nomination"" when he attends the Democratic National Convention next week. ""He feels he made a historically tragic mistake by handing over the U.S. Presidency, a COUP, to the people in the World he hates most, and he wants it back, NOW!!!"" Trump said in a Truth Social post. Though it seems clear Trump would rather face Biden in November, there's no indication the president is seeking to undermine Harris, whom Biden endorsed upon dropping out of the race and who formally secured the Democratic nomination on Monday. So far, Republicans appear to be struggling to come up with a cohesive line of attack against Walz, with some desperately taking shots at Walz because he created a Beyoncé Day last year ahead of her Renaissance Tour stop in Minneapolis. Others have accused the Democratic Party of being antisemitic because Harris, whose husband is Jewish, passed over Pennsylvania Gov. Josh Shapiro as her running mate. ""No Jews allowed at the top of the Democratic Party,"" conservative radio host Erick Erickson tweeted on Tuesday, to which Senate Majority Leader Chuck Schumer, who is Jewish, replied: ""News to me."" Trump will surely adopt a few talking points against Walz as the campaign goes on, but that his initial reaction was void of Walz-focused barbs and centered instead on an imagined scenario about Biden making a comeback is eyebrow-raising and, well, kind of ... weird."
"Tuesday’s Mini-Report, 8.6.24",Not Avaiable For MSNBC,,https://www.msnbc.com/rachel-maddow-show/maddowblog/tuesdays-mini-report-8624-rcna165465,          
What Jenna Ellis cooperating with prosecutors in Arizona’s ‘fake electors’ case means,Not Avaiable For MSNBC,"Aug. 6, 2024, 2:07 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/jenna-ellis-arizona-fake-electors-case-cooperation-rcna165359,"Former Trump lawyer Jenna Ellis is cooperating with Arizona authorities in the state’s “fake electors” prosecution. What are we to make of this development? To help understand it, we can look to the similar case in Georgia, in which a series of figures in Trump world were charged over efforts to overturn the results of the 2020 presidential election, which Donald Trump lost to Joe Biden. When Ellis pleaded guilty in Fulton County last year, I noted that one high-profile Georgia defendant implicated by that move was Rudy Giuliani: The Arizona indictment likewise notes that Ellis “worked closely” with Giuliani. Given the state’s decision to reach a cooperation agreement, prosecutors could be satisfied that she can truthfully detail that work in a way that helps prove their case at trial; gets other defendants to plead guilty; or both. (Giuliani has pleaded not guilty, as he did in Georgia.) So, it’s more potentially ominous news for at least Giuliani, whose legal woes are legion. And beyond that? Whether Trump’s criminal exposure has increased is a natural thing to wonder about. Recall that, unlike in Georgia, Trump wasn’t charged in Arizona but rather was referenced as an unindicted alleged co-conspirator. (I explored possible reasons for the different treatment in this post.) Ultimately, it’s the Arizona prosecutors who have the best idea of how they want to use Ellis, based on their conversations with her and among themselves. What we know is that the state says it’s confident in Ellis’ value. “Her insights are invaluable and will greatly aid the State in proving its case in court,” Arizona Attorney General Kris Mayes said in announcing the deal. And the incentive for Ellis to cooperate is great. Unlike in Georgia, where she got a good deal in pleading guilty without receiving jail time, Arizona prosecutors agreed to dismiss the charges in exchange for her cooperation. In doing so, the state prosecutors noted that they could charge her again if she fails to comply with the agreement, which says that she must (among other things) “testify completely and truthfully at any time and any place requested by the Arizona Attorney General’s Office, including at any state or federal grand jury proceeding, forfeiture proceeding, bond hearing, pretrial hearing, civil and criminal trial, retrial or post-trial hearing.” So it’s early yet in the Arizona case, and it could be a while longer until we know the full shape that it takes. Yet it’s possible that it proceeds more expeditiously than the Georgia case, even though that one was brought last year, because the Georgia case is currently tied up on a pretrial appeal in which the defense is seeking to disqualify Fulton County District Attorney Fani Willis. While those aren’t the only two states prosecuting alleged schemes related to the 2020 election, the uncertain fate of the Georgia case shines an even brighter light on whatever comes in Arizona. Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
Trump dances for votes in awkward effort to win young supporters,Not Avaiable For MSNBC,"Aug. 6, 2024, 1:51 PM PDT",https://www.msnbc.com/the-reidout/reidout-blog/trump-adin-ross-interview-youth-outreach-rcna165419,"As part of his campaign’s effort to woo young voters, men in particular, Donald Trump gave another cringeworthy interview to a young, right-wing video streamer on Tuesday.  Trump met with Adin Ross, who has used his popular platform to promote people like neo-Nazi Nick Fuentes and who was banned from Twitch for ""hateful conduct"" after his stream featured an unmoderated chat filled with racial slurs. The fawning Trump interview came as Vice President Kamala Harris’ presidential campaign has had a surge in popularity with young voters. And Trump’s appearance with Ross came days after conservatives launched a $20 million voter outreach effort designed to mobilize young, male voters using the pro-Trump podcast “Full Send,” the Ultimate Fighting Championship and other Trump-friendly platforms.  Interviews like these appear to be part of an effort to establish an air of coolness around Trump. And it's somewhat similar to what has been done with Nayib Bukele, El Salvador’s self-described “coolest dictator in the world,” who is frequently touted by MAGA Republicans these days.  So what did Trump do to attract the youngs on Tuesday? He walked out to a 50 Cent song; he called antisemitic rapper Ye a “complicated” but “really nice guy”; and he claimed rapper Young Thug (aka Jeffrey Williams) has been treated “unfairly” by Fulton County District Attorney Fani Willis, who is trying a RICO case against Willams — as well as that separate RICO case against Trump you may have heard about (both Williams and Trump have pleaded not guilty). There’s ample reporting about the Trump campaign’s attempts to align itself with rappers to lure young, Black male voters, and this seemed a continuation of those dubious efforts. As I’ve written in the past, Trump has tried to use the Young Thug trial to curry favor with Black men while sowing distrust toward Willis, who he has claimed is “racist” against him. (Williams' lawyer, for the record, has rejected similarities between that trial and the 2020 election cases.) Continuing his disturbing deference to authoritarian figures, Trump praised Venezuelan dictator Nicolas Maduro for purportedly making that country “safer than our cities.” Meanwhile, Maduro is currently refusing to leave office after the opposition and outside observers challenged his claim that he won re-election late last month, sparking mass protests that Venezuelan authorities have responded to with deadly force. I wouldn’t call that “safe.” Trump also did a herky-jerky dance while telling voters he’d “keep TikTok” if elected, reaffirming his latest stance on the app, the one he appears to have taken after a right-wing billionaire investor in TikTok endorsed his campaign. (Harris, who recently launched her own TikTok account, hasn’t said whether she supports the legislation, signed by President Joe Biden, to divest the company of its Chinese ownership.) Ross also presented Trump with a Cybertruck and a Rolex watch, which might have run afoul of campaign finance rules. In all of these interactions, Trump looked like a 78-year-old candidate who is grasping at straws to seem young and hip. Trump is literally dancing for votes now. This is only the beginning of the MAGA youth voter mobilization effort. They have millions of dollars to spend, and I expect much more awkward dancing to follow. "
'Hillbilly Elegy' vs. a real hillbilly: Tim Walz is the perfect contrast to JD Vance,Not Avaiable For MSNBC,"Aug. 6, 2024, 1:47 PM PDT",https://www.msnbc.com/top-stories/latest/walz-vance-harris-trump-ticket-contrast-rcna165405,"This is an adapted excerpt from the Aug. 6 episode of ""Andrea Mitchell Reports."" With Kamala Harris’ choice to name Minnesota Gov. Tim Walz as her running mate, we now know who will face off against Donald Trump’s vice presidential pick, Ohio Sen. JD Vance, in November.  And the contrast between the two candidates couldn’t be any clearer. You’ve got “Hillbilly Elegy” versus a real hillbilly. The guy who went to Yale up against the guy who can teach you how to fix your car.  Walz’s personal narrative is strong and voters will take notice. Unsurprisingly, the attacks from Republicans have already started to pour in. They’re labeling the Harris-Walz ticket as radically progressive. But I’m not buying that line and neither should voters. Just look at Walz’s voting record during his time in the House. It’s far from progressive. And while some may point to his accomplishments as Minnesota governor, last time I checked feeding kids lunch and breakfast was not a progressive or conservative policy. It’s what a governor should do for the people of his state. That’s not to say there aren’t valid questions regarding Walz’s record. In 2020, the governor faced intense criticism for his slow response after protests in his state over George Floyd’s murder turned violent. But I also believe that’s something the vice president’s team took into consideration during Walz’s vetting process.  Overall, this is a strong pick from the Harris campaign. While Pennsylvania Gov. Josh Shapiro was many people’s first choice — he was one of my top contenders as well — Harris’ selection of Walz shows us a preview of what kind of leader she will be in office. It shows she’s willing to go against the grain. I think that bodes well for how she may set up her administration. If this race does boil down to Harris and Walz’s “progressivism,” their competition is Trump and Vance’s MAGAism. One team wants to be an authoritarian regime, the other wants to try to govern the nation. You can talk about ideological lines all day long but, at the end of the day, the question for voters this November is clear: What will this country look like with either one of those tickets in the White House? That’s what voters have to decide. And I, for one, hope they land on the side of governing the country, not setting up a dictatorship.  Join Michael Steele, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
Harris chose a running mate. Trump got weirder.,Not Avaiable For MSNBC,,https://www.msnbc.com/opinion/msnbc-opinion/trump-adin-ross-tim-walz-weird-rcna165192,           
"Report on Trump, Egypt, and $10 million sparks key questions",Not Avaiable For MSNBC,"Aug. 6, 2024, 12:52 PM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/report-trump-egypt-10-million-sparks-key-questions-rcna165423,"There’s been an avalanche of news related to the presidential race lately, which may have overshadowed a Washington Post report that deserves public attention. The lede is an immediate attention-grabber: The Post’s report, which has not been independently verified by MSNBC or NBC News, went on to note that records indicate that four men ultimately arrived at the state-run National Bank of Egypt and carried away bags containing nearly $10 million in bundles of $100 bills. The money represented “what was then a sizable share of Egypt’s reserve of U.S. currency.” A variety of questions obviously came to the fore. Where’d the money go? What did officials linked to the Egyptian intelligence service want with roughly 200 pounds of $100 bills? According to the reporting, some FBI agents were concerned that the money was intended to go to Trump. In fact, those agents reportedly opened an investigation into whether Egypt illegally funneled $10 million in cash to the Republican for his 2016 campaign. And while that might sound like the basis for an incredible story, we’re just getting started. U.S. investigators, relying on U.S. intelligence, reportedly came to believe that Egypt’s then-president wanted to give Trump $10 million to boost his 2016 candidacy. Around the same time, Trump met with Egypt’s then-president, praising him on Fox News soon after as a “fantastic guy.” We don’t know whether Egypt gave Trump the money. We do know that a few weeks after Trump met with Egyptian President Abdel Fatah El-Sisi — the one who apparently wanted to give the Republican $10 million — Trump somehow produced $10 million of his own money for his campaign. It was, however, structured as a loan so Trump would get the money back. The then-GOP candidate, of course, ultimately won the election. It was during that presidential transition period, shortly before Inauguration Day 2017, when an organization linked to the Egyptian intelligence service picked up 200 pounds of $100 bills from Egypt’s state-run national bank. Soon after, Egypt’s president became one of Trump’s first foreign guests at the White House — a generous diplomatic gesture — and the then-American president ultimately released over $1 billion in military aid for Egypt. U.S. investigators never proved that the cash from that Egyptian bank went to Trump. That would’ve required access to more of Trump’s financial records, which they didn’t get. Why not? According to the Post, because then-Attorney General Bill Barr intervened to prevent FBI agents from subpoenaing Trump’s financial records. What’s more, Barr removed the relevant prosecutor — and her replacement — until the controversial A.G. finally arrived at a prosecutor who shut down the investigation altogether. Trump has denied wrongdoing, though as Rachel noted on last night’s show, he has the wherewithal to simply shut down all questions by releasing relevant financial records. To date, that hasn’t happened. A few months ago, Trump falsely accused President Joe Biden of “receiving money, for no apparent reason, from foreign countries.” Given this, it would appear that the former president has opened the door to some provocative questions from the recent past."
