Title,Edit_Date,Origal_Date,Link,Content
"Housekeeping Note, 8.11.24",Not Avaiable For MSNBC,"Aug. 11, 2024, 5:25 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/housekeeping-note-81124-rcna166125,"With my new book, ""Ministry of Truth: Democracy, Reality, and the Republicans’ War on the Recent Past,"" coming out on Tuesday, Aug. 13, MaddowBlog readers should expect far fewer posts than usual over the next few days. I hope to have time to put together some posts, but I probably won't return to the usual publishing schedule until Friday, Aug. 16."
It’s obvious Republicans have no idea what to do about Tim Walz,Not Avaiable For MSNBC,"Aug. 11, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/tim-walz-extremist-trump-maga-popular-rcna165895,"According to an actual tweet from the New Hampshire Libertarian Party, Minnesota Gov. Tim Walz, whom Vice President Kamala Harris chose as her running mate last week, “has been a leech his entire life.” The message proceeded to list the various self-serving positions Walz has held, including “public school teacher” and “veteran.” If that sounds deranged, well, that’s because it is. The Trump campaign and its surrogates in the conservative media ecosystem have been desperately trying to paint the 60-year-old Walz as Che Guevara with a Midwestern accent. “This is the most woke, left-wing candidate she could have picked, out of all the names that surfaced,” former American Conservative Union head Matt Schlapp said. That’s obviously untrue. If Harris wanted to swing hard left, she could have chosen any number of progressives: Rep. Alexandria Ocasio-Cortez, Sens. Sherrod Brown or Bernie Sanders, or even twice-failed former Georgia gubernatorial candidate Stacey Abrams. They were all about as close to her short list as I was to starting as power forward for the New York Knicks. Instead, she picked “a Norman Rockwell painting sprung to life,” David Axelrod, the mastermind of former President Barack Obama’s political rise, quipped the other day on NPR. On Thursday, Trump held a press conference at Mar-a-Lago in which he described Walz as dangerous and out of touch with Americans. In fact, Walz is firmly within the American consensus when it comes to actual policy: He is strongly in favor of reproductive choice, as are 85% of Americans, to some extent; Walz enacted paid family leave, another wildly popular policy; as governor, he has pushed for Minnesota to get its energy from renewable resources, in keeping with Americans’ growing recognition of the threat posed by catastrophic weather and elevated temperatures. If anything, Walz is so thoroughly in the center lane of the policy mainstream that even calling him a progressive may be something of an overstatement. Republicans, on the other hand, want to all but abolish the administrative state (through the Schedule F executive order Trump signed during his first term and hopes to implement in his second) while hounding women who cross state lines to seek abortions. Their version of freedom involves imposing a severe form of Christian nationalism on the country at large. And rather than even try to sell these radical ideas to ordinary Americans, they characterize dissenters as “childless cat ladies” or literal demons. Still, the GOP is trying to paint Walz as the Marxist from Minnesota. Bless their hearts. One loony right-wing activist suggested that Walz changed the flag of Minnesota to resemble that of Somalia. At some point you really have to wonder: How stupid do these people think we are? Judge for yourself. Walz would “unleash HELL ON EARTH,” Trump warned with his trademark restraint. If “hell on Earth” is making lunch free for children in public schools and legalizing cannabis, then Walz is indeed guilty as charged. He is a Midwestern progressive, in the tradition of Robert La Follette, Eugene McCarthy, Paul Wellstone and Al Franken. And he exudes genuine American warmth, the kind that was so refreshing to me and my family when we arrived here from the Soviet Union. “Tim Walz is the dad an entire generation wish[ed] they had instead of the one they lost to Fox News,” one social media user joked. The same country that welcomed my family, along with thousands of other Jewish refugees from the Soviet Union, could one day be led by JD Vance, who recently endorsed a book about how progressives are “unhuman.” Trump must be seething as the edgy, joyless Vance creepily follows Harris around the Midwest, where she and Walz have been drawing enormous crowds. At one event, a reporter asked Vance what made him smile. In response, Vance abruptly attacked the reporter, calling it a “bogus question.” Walz practically looks like JFK in comparison to this bearded disaster — and Trump must know it. “Republicans Simply Can’t Figure Out How to Knock Down Tim Walz,” went a recent Vanity Fair headline. Here’s a crazy idea: Don’t bother. Just offer better policies. Forget about Walz and simply tell the American people what you plan to do when you return to the Oval Office. Give them a reason to vote for you, and you won’t have to worry about the Democrats. For example, Trump tried to brand Walz as “Tampon Tim” for his support of transgender rights. As a matter of fact, Walz probably is to the left of most Americans when it comes to protections related to medical treatments for gender dysphoria. That gives Trump an opening — not to attack Walz, but to introduce ideas of his own. Of course, that’s very hard to do when your campaign is practically idea-free. So “Tampon Tim” it is. On the whole, I suspect Walz will provide a temporary boost to Harris in this critical early stretch while in the long run doing little to either help or hinder her campaign to any substantial degree. The right’s attacks on him are another matter. They reveal a paucity of ideas, a complete surrender to the Trumpian style of relentless attack. It’s an exhausting way to do politics. Even worse, it’s not very effective."
Why volleyball was one of the Paris Olympics' most underrated events,Not Avaiable For MSNBC,"Aug. 11, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/usa-vs-france-olympic-volleyball-primetime-paris-rcna165993,"The Paris Olympics draw to a close this weekend after two weeks of tragedy and triumph. But while many events (and athletes) have lived up to their top billing, I’d argue one sport remains conspicuously underrated. At a time when women’s sports are having a moment that is turning into a movement, and as the U.S. women’s volleyball team fights for the gold medal on Sunday against Italy, I believe more than ever that volleyball should be a featured sport of the Summer Games. For one thing, volleyball is arguably the only team sport that is quintessentially female. This is a relationship-based sport played with power and athleticism in a noncontact environment defined by interdependence and rapid scoring. It is also incredibly joyous, with encouragement and celebration a defining aspect of every play. There’s a reason that in the 50 years since Title IX opened athletics opportunities, girls have flocked to the court. Volleyball is also one of the only team sports in the U.S. to become mainstream without a more popular male counterpart. Per the National Federation of State High School Associations, more girls play volleyball than any other sport besides track and field. In August 2023, a college volleyball match drew the largest crowd in the world ever to attend a women’s sporting event as 92,003 fans crowded into Nebraska’s Memorial Stadium to watch Nebraska’s volleyball team beat Omaha in three sets. Indeed, the popularity of girls volleyball has led to a whole other opportunity for women in the NCAA. In 2012, beach volleyball was added to the NCAA’s “emerging sports” list and just four years later was made a championship sport. Today, almost 180 colleges support varsity beach teams, and the four women who represented the U.S. in Paris are products of American college teams. (Despite entering the Games with high hopes and higher expectations, both women’s beach teams were tragically bounced from the tournament earlier this week.) Nevertheless, the signs are clear. Volleyball and beach volleyball should be part of the prime-time Olympics rotation. Volleyball’s underrated status may have something to do with who is covering it. According to Richard Lapchick, chair of the DeVos Sport Business Management Program at the University of Central Florida, over 80% of sports editors, reporters and columnists were still men, at least in 2021. Nevertheless, we know the interest is there. In December 2023, the NCAA women’s volleyball championship was watched by 1.7 million people, a record for the sport. The Big Ten Network reported that volleyball was its third most popular sport behind football and men’s basketball — and that was back in 2019. Today, volleyball feels like it’s in the same place soccer was in not that many years ago. Media companies saw an opportunity and invested in coverage of the World Cup, the Premier League and MLS and NWSL matches. Today, most self-respecting sports fans can at least recognize offsides. Lionel Messi is a household name. The same could be true in volleyball — if the sport is given a chance. Television executives tend to be conventional thinkers and skew toward the risk-averse. But volleyball represents a real test of this burgeoning mainstream embrace of women’s sports. Can it become a success in the broader American marketplace? As an archetypal female sport and arguably the only major team sport not chasing a better funded, more broadly played, more widely understood male counterpart, volleyball is a litmus test. Can a women’s team sport not only survive but thrive on its own merits? Perhaps we will find out at the 2028 Los Angeles Olympics. Fans and TV executives now have three years to familiarize themselves with hitting percentage, overlaps, and spread, commit and bunch blocking; we have three years to learn the names and the stories of star players like Kathryn Plummer, Jordan Larson, Annie Drews (and beach players like Sara Hughes and Kelly Cheng). But in the meantime, the women’s team needs our support. Their match may not be featured in the prime-time lineup — it starts at 7 a.m. ET — but I know I’ll be watching."
Trump back in the White House would be very bad for the bears,Not Avaiable For MSNBC,"Aug. 11, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/project-2025-endangered-species-grizzly-bears-gray-wolves-rcna164898,"Although former President Donald Trump has very  publicly distanced himself from the conservative Heritage Foundation’s infamous Project 2025 plan, we should take seriously much of what the 920-page document tells us about a potential second Trump term.   For one, if Trump wins in November, he may end federal protections for grizzly bears, gray wolves and the greater sage grouse, as the document proposes removing the three animals from the federal government’s list of endangered species. Environmental groups warn removing the species from protected lists would open them up to being hunted or killed by traps meant to protect farms and ranches while facing loss of critical habitat. Unsurprisingly, a politically-motivated group making decisions about protected and endangered species has the potential to create a ripple effect of problems.  As Andrea Zaccardi, a carnivore conservation legal director for the Center of Biological Diversity, points out, “The proponents of Project 2025 don’t understand that the protection of species is supposed to be a science-based decision and not a political one.”  Signed into law by President Richard Nixon in 1973, the Endangered Species Act allows the federal government to protect species at risk of extinction from being killed, harmed or harassed. Once the population has rebounded, the species can be delisted, which leaves protection in the hands of state governments that environmentalists argue would not take strong enough action. Delisting endangered species is supposed to be done when federal scientists think it is no longer necessary, but it’s not unheard of to become political as well. Grizzly bears are a perfect example. Before western expansion, the lower 48 states had over 50,000 grizzly bears, with a range from Central Mexico to the Great Plains. But by 1975, when they were officially listed as an endangered species, the number of grizzlies in the continental United States had dipped below 1,000. Since then, they’ve been a success story, with a particularly successful effort to reintroduce grizzlies in a portion of Montana and the three states around Yellowstone National Park — the two areas where Project 2025 calls for delisting them. As of 2022, the Greater Yellowstone Ecosystem was estimated to have 965 bears, while the Northern Continental Divide in Montana was estimated at 1,138 — as much as triple the numbers in 1975. But the population of grizzlies has not improved much in two other ecosystems in Washington state and Idaho. Ivan London, a senior attorney at Mountain States Legal Foundation, said in an email that the grizzly bear should have never been listed under the Endangered Species Act in the first place. He argues that the government was wrong to divide the grizzly population into several ecosystems treated separately and should have considered the overall number of grizzlies in the entire United States. “The Endangered Species Act has turned into a lever of power that federal regulators use to extend their reach onto private and state property. This allows them to police activities that they would otherwise have no authority to oversee,” London said in an email. “Several ESA listings are based on outdated or otherwise questionable information, making the regulatory decisions to list or continue listing several species simply unreasonable. If the three species were delisted, the federal government would no longer have any say in protecting them. That would leave state governments entirely in charge of their future. For some critics of the listing, that’s the point. Mark Jones, national director for hunter outreach for Gun Owners of America, argues that the grizzly bear populations have rebounded enough that they should be delisted, and any effort to keep them on there is due to national politics interfering with the science. Jones, a Wyoming resident and a certified wildlife biologist, said that has “cheapened” the Endangered Species Act. “There’s a lot of resentment in Wyoming for the federal government because it’s ignoring its own law,” he said. But Zaccardi said there’s good reason to doubt that western states would take strong enough action. She notes that Idaho and Wyoming already passed laws that would allow trophy hunting of grizzly bears if they are delisted, while there would be strong incentives for state lawmakers to allow more killing of grizzlies and gray wolves, which will sometimes attack cattle and sheep. “The agricultural industry is not a big fan of predators,” she said. For now, grizzlies, gray wolves and the sage grouse are protected from trophy hunters, ranchers and real-estate developers. But that could change quickly if Trump wins in November, allowing politics to control an already politically charged policy. Ultimately, while some of the species have met the qualifications for delisting, the species are too fragile for removal. It should be the responsibility of all involved parties to keep animals under protection until science says it isn’t needed — not left to political manifestos and economics. "
"In his helicopter story, Trump may have confused Willie Brown with another Black politician",Not Avaiable For MSNBC,"Aug. 10, 2024, 4:54 PM PDT",https://www.msnbc.com/top-stories/latest/trump-helicopter-willie-brown-nate-holden-rcna166097,"Donald Trump’s apparent confusion about a Black politician who was with him on a dangerous helicopter ride has highlighted his lack of credibility — and renewed concerns about the former president’s cognitive health. At a press conference on Thursday, the former president attacked Vice President Kamala Harris and recounted having experienced an emergency landing in a helicopter with former San Francisco Mayor Willie Brown, whom he claimed to know “pretty well.” (Trump has repeatedly questioned whether Harris’ career was boosted by her relationship with Brown, whom she dated.) “We were in a helicopter going to a certain location together, and there was an emergency landing,” Trump said. “This was not a pleasant landing, and Willie was — he was a little concerned.” Trump’s account raised eyebrows, given that news of such an incident involving him and Brown, who is 90, had never been previously reported. Brown quickly denied the claim, telling NBC News that he’d never even been in a helicopter with Trump. At the time, some outlets, including NBC News, speculated that Trump may have confused the former San Francisco mayor, who is Black, with former California Gov. Jerry Brown, who is white. In 2018, Trump had been in a helicopter with the then-governor and his successor, now-Gov. Gavin Newsom, to assess the damage from wildfires to the town of Paradise. But both Jerry Brown’s and Newsom’s teams denied that that helicopter ride was ever endangered; Jerry Brown’s spokesperson also told NBC News that there had been no discussion of Harris on that trip. Then on Friday, Nate Holden, a former Los Angeles City Council member and state senator, told Politico that he had in fact been in a helicopter with Trump when it made an emergency landing in the 1990s, and suggested that the GOP presidential nominee had confused Willie Brown with him instead. “Willie is the short Black guy living in San Francisco. I’m a tall Black guy living in Los Angeles,” said Holden, 95. “I guess we all look alike.” Trump’s brother Robert and an executive from his company, Barbara Res, were also aboard the helicopter with Holden. Res wrote about the incident in her memoir, and she told Politico that although Trump liked to joke that Holden “turned white” from fear during the emergency landing, it was in fact Trump who was “scared s---less.” The controversy raises questions about Trump’s mental fitness. At 78, Trump is facing the same concerns about his age and mental acuity that he has previously attacked 81-year-old President Joe Biden for — concerns that his torturously rambling and misleading Thursday press conference did very little to allay. Trump has continued to insist that he is not misremembering which politician was with him on the helicopter. On Friday, he claimed to The New York Times that he had flight records (though he did not produce them) and threatened to sue the newspaper. The Trump campaign did not respond to an NBC News request for comment."
Jordan Chiles may lose Olympic bronze in floor exercise after sport court ruling,Not Avaiable For MSNBC,"Aug. 10, 2024, 12:39 PM PDT",https://www.msnbc.com/top-stories/latest/jordan-chiles-bronze-floor-exercise-appeal-romanians-rcna166093,"UPDATE (August 11, 2024, 7:20 a.m. ET): The International Olympic Committee said Sunday that U.S. gymnast Jordan Chiles must return her bronze medal in the floor exercise, upholding findings that a coach’s protest that got her on the podium shouldn’t have been allowed. USA gymnast Jordan Chiles’ bronze medal in the floor exercise is in jeopardy after a sporting arbitration body determined that an appeal for her score in the category was incorrectly granted. In a ruling issued on Saturday, the Court of Arbitration for Sport said an inquiry request from Chiles’ coaches had been submitted four seconds after the one-minute deadline and is therefore void, and consequently her points should be lowered to her initial score. Chiles had been given a 13.666 score for her performance on Monday, which put her in fifth place behind Romania’s two gymnasts. Team USA coaches quickly filed an inquiry as to the difficulty of one of her moves, a tour jeté with a full turn, and the judges raised her score to 13.766, bumping her to third place. The sudden change in Chiles’ score clearly shocked Ana Barbosu, the Romanian gymnast who initially had the third-highest score. Barbosu had been holding her country’s flag, ready to celebrate making the podium, when she was bumped to fourth place. The Romanian Gymnastics Federation later filed multiple appeals to the CAS challenging the score adjustment. The CAS said in its Saturday ruling that the International Gymnastics Federation will determine the ranking of the final and assign the medals according to the court’s decision. The FIG has yet to make any public comment about the ruling. USA Gymnastics and the U.S. Olympic & Paralympic Committee said in a joint statement that they were “devastated” by the CAS’s ruling. They said the inquiry was “filed in good faith, and, we believed, in accordance with FIG rules to ensure accurate scoring.” The groups also objected to the online harassment of Chiles over the score appeal: Chiles’ Instagram posts have been flooded with comments accusing her of “stealing” an Olympic medal from the Romanian gymnasts. Her mother, Gina Chiles, wrote in a post on X on Friday that the 23-year-old has received “racist disgusting comments.” After the ruling, Chiles posted heartbreak emojis on her Instagram story. She also wrote that she was removing herself from social media for her mental health."
What’s behind the incredible turnaround of the U.S. women’s soccer team,Not Avaiable For MSNBC,"Aug. 10, 2024, 3:00 AM PDT / Updated Aug. 10, 2024, 10:06 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/us-womens-soccer-brazil-olympics-soccer-final-rcna165777,"UPDATE (August 10, 2024, 1:06 p.m. ET): On Saturday, the U.S. women’s national soccer team defeated Brazil 1-0 to win the Olympic gold medal. This is Team USA’s fifth gold in the Summer Games and its first since 2012. Questions frequently surround the U.S. women’s soccer team after any disappointing result, but those questions have rarely been louder than after the 2023 FIFA Women’s World Cup last summer. The U.S. stumbled out in the round of 16, its worst finish ever at a major international tournament. Key stalwarts like Megan Rapinoe and Julie Ertz retired. Fans and critics alike wrung their hands about an uncertain future. As the gold medal match in the 2024 Olympics kicks off Saturday, the future now feels much more certain. After a 12-year absence from the Olympic finals, the U.S. will square off against Brazil in Paris. The team has been reborn under new head coach Emma Hayes, and a young roster has made the squad its own. How has one year made such a difference? The credit starts with Hayes, who came to the U.S. job with years of experience winning trophies at her former team, Chelsea FC. The hiring wasn’t entirely without risk: Hayes had never managed an international team, and her commitments with Chelsea meant she only had a few matches with the U.S. before the Olympics started. But the gamble paid off. Hayes built a reputation for making players feel as confident as possible about what they did on the field. And the quotes coming from the U.S. camp suggest Hayes has given them more belief than they have had in quite some time. “We’re a different team since she’s come in,” said star striker Sophia Smith after the U.S. beat Germany in extra time in the semifinal. “We just needed someone to come in and believe in us. … Emma’s doing exactly that.” Is the team winning because of confidence, or is it confident because it’s winning? Plenty of confident teams lose all the time, after all. What is clear is that Hayes is connecting with the players as individuals. Many coaches wouldn’t quietly surprise their players with a visit from a nail technician for manicures during the competition. The gold medal game will only be Hayes’ 10th game in charge, an unprecedented lack of time for a U.S. head coach at a major tournament. Things aren’t perfect yet, but the work she has done has already exceeded expectations. Hayes’ preference for youth over veteran presence has paid off as well, particularly with a reborn attack. Before the tournament, striker Alex Morgan, who has scored more than 120 goals for the U.S., was surprisingly excluded from the Olympic roster. But the forward line of Smith (23), Mallory Swanson (26), and Trinity Rodman (22) — the self-declared “Triple Espresso” — has scored or assisted 10 of the United States’ tournament-leading 11 goals. Swanson, returning after a yearlong injury layoff, fits Smith’s and Rodman’s playing styles like a glove. Their fluid movement and innate chemistry have made the U.S. more dynamic than it was a year ago. Admittedly, the U.S. has only scored two goals across the quarterfinal and semifinal. But it has been battling heat and fatigue, thanks to playing five games in 13 days, two of which went to extra time. The team will be at its most rested entering Saturday’s final. If the Olympics have seen the U.S. attack in third gear, imagine what the team will be like when it’s able to hit the turbo button. While the forwards may draw attention with their goals, it’s Smith’s good friend Naomi Girma’s defending that has made the U.S. so dominant in France this summer. Few defenders can cover as much ground as Girma does. Those who do usually get beaten by opposing attackers and leave their goalkeeper dangerously exposed. That never happens to Girma. Her positional discipline frequently cuts off dangerous attacks before they can even develop. When players do challenge her, she is never wrong-footed. When they run past her, she effortlessly catches up and wins the ball without fouling the opposition. “She’s the best defender I’ve ever seen,” Hayes said after the semifinal. “Ever.” The U.S. has conceded two goals all tournament and is the only team competing for a medal that hasn’t conceded in the knockout stage. Girma is a massive reason why. Just 24 years old, she’s probably the best defender in the world right now. What will happen on Saturday? There’s plenty of history between these two sides, including the gold medal games in both 2004 and 2008. The U.S. won both. More recently, the team also defeated Brazil 1-0 in the CONCACAF W Gold Cup final in March. Marta, arguably the greatest women’s soccer player of all time, will play her final game in a Brazil jersey and will have much of the crowd behind her team in Paris as Brazil tries to win its first-ever major title. With the Americans in the middle of a roster and coaching transition over the last year, nobody would have been surprised if they weren’t competing for a gold medal. But they are here, and they have reasserted their place among the absolute elite in international women’s soccer."
Chris LaCivita sunk John Kerry's presidential campaign. Now he's trying to 'Swift-boat' Tim Walz.,Not Avaiable For MSNBC,"Aug. 10, 2024, 6:51 AM PDT",https://www.msnbc.com/top-stories/latest/chris-lacivita-donald-trump-swift-boat-tim-walz-rcna166020,"This is an adapted excerpt from the Aug. 8 episode of “All In with Chris Hayes.” Last month, Donald Trump looked ready to cruise back to the Oval Office. And now, Republicans can’t get people to stop calling them weird. Trump is melting down at Mar-a-Lago as he watches his poll lead evaporate against Vice President Kamala Harris.  At a time like this, a lot of campaign gurus might throw their old playbook out the window. But not Chris LaCivita — senior adviser to the campaign, known by insiders as one of Trump's top guys and the former president’s co–campaign manager.  For two decades, LaCivita has connected big Republican donors with candidates in trouble and helped them win with cutting personal attacks against their opponents. It’s a weird career niche that started with one dark money campaign. Back in 2004, a Super PAC by the name of “Swift Boat Veterans for Truth” helped sink John Kerry’s presidential bid with a series of ads attacking the Democratic candidate’s military record.  And those ads were the work of LaCivita.  LaCivita’s attacks on Democratic candidates have, at times, even made his Republican clients uncomfortable. Early in his career, reporters described him as a “Republican hit-man,” using words like “hyperactive,” “manic” and “renegade.” And now, it appears LaCivita is running the old playbook, orchestrating the right-wing attacks on the 24-year military career of Harris’ running mate, Gov. Tim Walls of Minnesota. I've already debunked those attacks. They are gross. So far, outside of the angry right-wing social media hellscape, they aren’t really landing the way the attacks on Kerry did. But there's more: The guy who made those attacks against Kerry possible 20 years ago was a donor named Harlan Crow. Yes, that Harlan Crow: the billionaire who has lavished gifts on Supreme Court Justice Clarence Thomas for decades. Crow ultimately gave LaCivita’s “Swift-boat” group tens of thousands of dollars. What’s to stop him from doing that again?  It’s also worth mentioning that LaCivita isn’t just a Trump campaign aide. This year he also became the de facto COO of the Republican National Committee, which gives him control over its campaign spending. It's said everything old is new again ... that includes in politics. Join Chris Hayes, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its-kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
JD Vance is a bad nerd,Not Avaiable For MSNBC,"Aug. 10, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/jd-vance-nerd-magic-gathering-rcna165881,"Since former President Donald Trump tapped him to be his running mate, Sen. JD Vance, R-Ohio, has become the poster child for the Democrats’ new favorite word — “weird” — as his stiff demeanor and atrocious policy beliefs have been placed center stage. It’s in this harsh spotlight another of Vance’s traits has come to the forefront: He’s a big ol’ nerd. There have been pieces written about his devotion to the classic fantasy series “The Lord of the Rings” and the way it’s shaped his worldview. More recently, he and his wife, Usha Vance, gave interviews talking about his time playing “Magic: The Gathering,” a card game that draws heavily on fantasy tropes. I want to underscore that these two descriptors — “weird” and “nerd” — are not synonymous. As a card-carrying nerd myself, I would have to say that Vance’s love of stereotypically geeky interests has nothing to do with his creepy tendencies. If anything, he has shown himself to be the worst kind of nerd, one who reinforces the toxic masculinity that was at one point inseparable from overarching geekdom. It is to Vance’s discredit that he will likely be unable to see how deeply his rejection of all things “woke” isolates him from a community that has come to embrace the “good weird” that doesn’t fit into his homogenized vision of America. Let’s start with Vance’s ties to M:TG (not the GOP congresswoman from Georgia). Earlier this week, an interview with Usha Vance aired on “Fox & Friends,” aimed at helping to soften her husband’s image and defend his now infamous “childless cat ladies” comments. “He has all sorts of dorky interests that anyone of our age could relate to,” she told Fox News host Ainsley Earhardt. Those interests, Earhardt told her co-hosts, include playing the collectable trading card game. Vance denied that it was a current interest when Semafor asked him about it Wednesday, calling it a “phase.” More interesting, though, was the reason he said he ditched the game: He may have meant it as a laugh line, but it speaks to something very real about how gatekeeping has worked in nerd spaces. It’s true that back when Vance would have been playing, as depicted briefly in the movie adaptation of his book “Hillbilly Elegy,” the game was not exactly popular among young women. Even as of 2015, only an estimated 38% of the game’s players were female, according to one of Magic’s designers. But arguably much of that was due to the self-reinforcing habits of male players who would scoff at any girl who could possibly try to compete against them. How many of the 15-year-old girls whom Vance wrote off as having no interest would have been interested in learning how to play alongside him? It’s only relatively recently that the game’s owner, Wizards of the Coast, itself a subsidiary of Hasbro, has realized how much of the population was being excluded from playing (and buying cards) thanks to the perceived gender norms around the game. Since then, it has moved to eliminate the sexist art that was the norm for the cards’ illustrations and tried to make the game feel more inclusive overall. It’s a shift that of course drew some backlash from the JD Vances of the world. Beyond this specific issue, I’d argue that Vance is bad at being a nerd, given how deeply he has clearly missed the point of “The Lord of the Rings.” J.R.R. Tolkien’s seminal work was born in part out of his view of the horrors of World War I. It stresses the need for fellowship among different groups against the forces of evil and a rejection of the desire for ultimate power. As The New York Times’ David French and Jamelle Bouie have separately noted, there’s little evidence that those messages sunk in with Vance. Vance shares that obliviousness with his benefactor, billionaire Peter Thiel, who made his fortune as an early investor in PayPal. After all, Thiel named his giant data analytics company Palantir after the all-seeing orbs that the villains use to spy on the heroes in “The Lord of the Rings.” As a reference, that’s a deep enough cut to really show off one’s geek credentials while displaying exactly zero comprehension about why Thiel’s pursuit of military contracts would be something that the story’s protagonists would frown upon. We can see this determination to miss the values for the merchandise among many branches of nerd culture. Recently, a post on Reddit’s r/Conservative message board detailed how a group of “Star Trek” fans were appalled to hear politics brought up at a Las Vegas convention. It’s truly a mystery as to how these supposed fans missed the very transparent left-wing tilt throughout the “Trek” franchise, which is set in a post-capitalist utopia where diversity is the greatest of strengths. Along with this purposeful blindness comes the lack of recognition from Vance and those like him that the nerds have won. Geek culture has become a pop culture Goliath. The most popular franchises in the world have realized that it matters that everyone gets to see themselves in the stories being told. For Vance and others, it’s not their interests in comic books or sci-fi that sets them apart now. What’s weird is their refusal to share that win with anyone who doesn’t fit the outdated stereotype of who and what a nerd is. Considering who Vance has become, it’s easy to clock the kind of nerd he once was. Over the last eight years, he’s transformed himself from someone who correctly saw Trump as a threat to the country into Trump’s potential vice president. Much like with Magic, he has opted to drop his morals like a bad habit, showing that he’s more than willing to shift and change himself to try to fit in with his chosen in-group. In doing so, he’s shown himself to be the kind of nerd who has chosen to punch down out of fear of being punched himself."
Elon Musk sues his critics into silence. So much for ‘free speech.’,Not Avaiable For MSNBC,"Aug. 10, 2024, 3:00 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/elon-musk-x-advertisers-lawsuit-social-media-rcna165605,"Elon Musk, self-proclaimed “free speech absolutist,” is demanding the government infringe on free speech rights. Again. Despite his posturing as a defender of free expression, Musk is one of the nation’s most vexatious litigants against anybody who exercises their First Amendment rights in a way he doesn’t like. His latest target is GARM, the Global Alliance for Responsible Media, an industry association of advertisers on online platforms of which X, formerly known as Twitter, is still a member. The lawsuit also targets several of GARM’s members for the supposed crime of declining to purchase ads on Musk’s website. X’s CEO, Linda Yaccarino, posted a video on Tuesday explaining that the suit is part of the company’s noble pursuit of preserving “the global town square … the one place that you can express yourself freely and openly.” Yaccarino wore a pendant around her neck that read “FREE SPEECH.” On Thursday, GARM, citing its inability to handle legal fees that would likely run into the seven figures, simply shut its doors, ending all operations. Musk’s censorial bullying worked — abusing the legal system to shut down his critics. Musk’s argument against GARM fits a long-running pattern for him: attacks on free speech wrapped in the rhetoric of defending free speech. Major corporations generally do not want to pay for ads running next to posts praising Adolf Hitler, among other noxious content that has flourished on X under Musk’s ownership. It’s hardly an unreasonable position, and GARM worked to promulgate shared standards companies can adopt for this type of brand safety. This, Musk alleges, amounted to a violation of antitrust laws. Deciding where to purchase ads is an exercise of core free speech and free association rights for any individual or organization. Boycotting X because it’s overrun with hate speech is no different from a conservative advocacy group declining to pay for ads on a progressive podcast. It’s also a case of business judgment for for-profit corporations. PetSmart might well choose to buy magazine ads in Cat Fancy rather than Cigar Aficionado, for example. It’s the latest in a long line of Musk lawsuits seeking to silence his critics, a tactic known as a strategic lawsuit against public participation, or SLAPP. He’s also sued Media Matters for documenting how X fails to keep ads from large corporations away from extremist content. In the same vein, he’s gone after the Center for Countering Digital Hate. He also endorsed the patently absurd criminal investigations into Media Matters launched by the Republican attorneys general of Texas and Missouri, already enjoined by a federal court as the obvious First Amendment violations they are. Sometimes Musk’s interest in promoting censorship extends beyond his own critics, such as when he agreed to pay the legal fees of a Canadian anti-vaxxer who had sued a wide range of people for being mean to her. For many years, actual free speech advocates have been pushing for anti-SLAPP laws, which make it easier to promptly dismiss and receive legal fees for litigation targeting constitutionally protected speech. Texas and California among other states have adopted these robust protections. Unfortunately, there is no national anti-SLAPP law for lawsuits based on federal law claims, such as Musk’s antitrust theory. Federal circuit courts are also divided on whether state anti-SLAPP laws can apply even to state law claims, such as defamation, being heard in federal court under interstate diversity jurisdiction. In the meantime, Musk’s anti-speech lawfare has its intended effect even when it could never plausibly reach a final decision in his favor. In addition to shutting down GARM, Media Matters recently laid off several employees, too, with many observers pointing to Musk’s litigation as a likely contributor. This is the defining feature of SLAPP strategy: process as punishment, ruining targets with the expense of fighting a case even when it lacks any legal merit. The tactic can be particularly effective aimed at nonprofits and individuals, whose relatively modest budgets simply cannot handle a protracted court battle with one of the world’s richest men. Beyond simply being a rich and powerful bully who can waste his own money on vexatious, performative litigation, Musk’s theory of “free speech” is a censorship wolf in sheep’s clothing. He and those he agrees with should be free to speak their minds, the thinking goes, but nobody else should be allowed to criticize or disassociate from them in response. If it falls under nebulous labels like “cancel culture” or the “woke mind virus,” your speech is actually bad for speech and so shouldn’t be allowed. It’s unabashedly statist in its eagerness to use and abuse government power to police the discourse. Musk is free to run his own website however he wants, as he should be. But his claims to be a champion of free speech are a hypocritical farce. In reality, he is one of the biggest enemies of the First Amendment, and should be recognized as such."
