Title,Edit_Date,Origal_Date,Link,Content
Biden’s bid for term limits on the Supreme Court faces some tricky obstacles,Not Avaiable For MSNBC,"July 29, 2024, 1:24 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/biden-supreme-court-term-limits-reforms-rcna164073,"Among President Joe Biden’s three proposed Supreme Court reforms is term limits for justices. Biden wrote that he supports a system in which the president would appoint a justice every two years to spend 18 years in “active service” on the court. The other two measures he mentioned are a constitutional amendment removing criminal immunity for presidents and legislation for an enforceable Supreme Court ethics code. The president’s Washington Post op-ed and White House fact sheet Monday are more ambiguous about the mechanism for term limits — that is, whether they’d come by legislation or amendment. As precedent for judicial term limits, both his op-ed and fact sheet cite presidential term limits, which were achieved by constitutional amendment.  The amendment vs. legislation distinction matters because any term-limit legislation that passes could be challenged on the rationale that the Constitution provides life tenure for justices. Not that such a challenge would necessarily succeed, and that’s why legislation might not kick justices off the court exactly but rather adjust their duties so that they’re still judges under the Constitution. Biden’s reference to 18 years of “active service” may be an acknowledgment of that consideration. So while any reforms are currently hypothetical with congressional Republicans opposing them, the success of term-limits legislation depends on its details (ethics code legislation would likewise face scrutiny from not only this Congress but also this Supreme Court, which jealously guards its power). Given the potential constitutional hurdles and constraints, a term-limit amendment could provide more flexibility to bring the court in line with other major constitutional democracies where justices don’t serve for life. On that note, Biden is correct to point out Monday that term limits would, among other things, “reduce the chance that any single presidency radically alters the makeup of the court for generations to come.” And like with the immunity amendment proposal, there’s value in keeping the court in the national conversation among the three branches of government. But when it comes to implementing term limits, the details and mechanism by which that reform is attempted will matter. Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
Excitement over Kamala Harris dims GOP's post-convention glow,Not Avaiable For MSNBC,"July 29, 2024, 12:57 PM PDT",https://www.msnbc.com/morning-joe/morning-joe/harris-trump-enthusiasm-battleground-2024-rcna164057,"This is an adapted excerpt from the July 29 episode of ""Morning Joe."" President Joe Biden’s decision to drop out of the 2024 presidential race completely shook up what should have been the Republican Party’s post-convention glow. While Donald Trump did see a polling bump, as you would expect following a party’s convention, that wasn’t the story making headlines last week. No one was talking about what was discussed at the Republican National Convention.  Instead, the national conversation quickly moved past the convention and the focus shifted to the future: Vice President Kamala Harris’ candidacy.  Last week, for the first installment of Morning Joe’s 2024 presidential election focus groups, we visited the purple state of Wisconsin, where less than 30,000 votes determined the winner of around a dozen elections since 2000.  Campaigns use focus groups to test candidates, policy positions, and political messages. Focus groups are crucial because in order to win elections, you have to understand the voters. During my conversations, I noticed how different the energy was among voters last week, compared to when I was in Wisconsin just six weeks earlier.   Six weeks ago, Democratic voters were depressed. Now they’re energized. They might have some qualms about Harris, and she may not have been their first choice — but she is now. Democrats are in and they’re activated.  That isn’t to say Trump doesn’t also have enthusiastic supporters. We saw that fervor on full display at the RNC. But now, the test will be whether Democrats can match and sustain that enthusiasm this time around."
Trump and Vance’s terrible week was brought to you by TPUSA,Not Avaiable For MSNBC,"July 29, 2024, 12:05 PM PDT",https://www.msnbc.com/the-reidout/reidout-blog/turning-point-usa-trump-vance-tpusa-rcna164113,"For all the talk over the past few years about Donald Trump making the Republican Party in his image, it seems increasingly clear to me that he is merely the useful figurehead of a right-wing movement led by activists like Charlie Kirk and others in his well-heeled organization, Turning Point USA. I’ve written a lot about the GOP’s deference to Kirk and his extremist-friendly organization, which has maintained its conservative clout despite repeatedly backing failed candidates. The past week has underscored TPUSA’s power over Republicans as well as the organization’s inseparable bond with Trump and his inner circle, as two controversies surrounding Trump’s campaign had connections to TPUSA. In a speech Friday, Trump claimed that if he’s elected, Christian voters won’t need to vote in 2028 because everything will be “fixed.” These illiberal remarks give the clear impression that Trump is forecasting the end of democracy. And notably, he made these comments at a TPUSA-sponsored event for Christians known as “The Believers’ Summit.” And this came mere days after it was revealed that Trump’s running mate, Sen. JD Vance of Ohio, had written a glowing review for a book written by far-right commentator Jack Posobiec — a Turning Point contributor who is known for his promotion of the “Pizzagate” conspiracy theory. Posobiec’s book portrays liberals as “unhumans.” As HuffPost reported: These connections between Turning Point USA and the GOP ticket speak to the extremism undergirding the MAGA movement — and TPUSA’s stranglehold on the Republican Party."
Team Trump desperately tries to slow Harris' young voter momentum,Not Avaiable For MSNBC,,https://www.msnbc.com/the-reidout/reidout-blog/harris-youth-vote-trump-rcna164120,        
"As Biden unveils Supreme Court reform plan, what happens now?",Not Avaiable For MSNBC,"July 29, 2024, 11:34 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/biden-unveils-supreme-court-reform-plan-happens-now-rcna164135,"When President Joe Biden delivered an Oval Office address last week, announcing his decision to end his re-election campaign, the Democratic incumbent briefly touched on some of the priorities he’d pursue in his remaining months in office. Though he didn’t go into any details at the time, Biden told the public, “I’m going to call for Supreme Court reform because this is critical to our democracy.” Evidently, he meant it. NBC News reported: In addition to the Post op-ed, the White House issued a fact-sheet overview of Biden’s plan, which has three key provisions: In the recent past, this list might’ve been seen as surprising. After all, Biden has earned a reputation as a longtime institutionalist. But he addressed this point directly in his Post piece, explaining, “I served as a U.S. senator for 36 years, including as chairman and ranking member of the Judiciary Committee. I have overseen more Supreme Court nominations as senator, vice president and president than anyone living today. I have great respect for our institutions and the separation of powers. “What is happening now is not normal, and it undermines the public’s confidence in the court’s decisions, including those impacting personal freedoms. We now stand in a breach.” So, what happens now? For those hoping to see rapid reforms, it’s best to lower expectations. It would be up to Congress to pass legislation creating term limits for justices and a binding code of conduct, and that won’t happen anytime soon. Indeed, House Speaker Mike Johnson has already said the White House’s plan is “dead on arrival” in the GOP-led chamber. As my MSNBC colleague Jordan Rubin explained, adding a “No One Is Above the Law Amendment” to the U.S. Constitution is even more difficult. That said, it’s important to appreciate the fact that Biden has jolted a broader conversation. There are some Democrats on Capitol Hill who’ve proposed related reforms, but when it comes to moving an issue into the national spotlight, there’s no substitute for presidential influence. What’s more, Biden has created an intraparty dynamic in which Supreme Court reforms are likely to become an immediate staple of the Democratic agenda. Indeed, it wasn’t long after the president unveiled his reform plan when Vice President Kamala Harris endorsed the same agenda, and it shouldn’t surprise anyone when other Democratic leaders follow suit. Reforming the Supreme Court was on the periphery of the political discourse. Biden has changed that in a hurry, making meaningful changes more likely — eventually. Watch this space."
"Brazenly flip-flopping, Trump adds crypto to his MAGA agenda",Not Avaiable For MSNBC,"July 29, 2024, 10:02 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/brazenly-flip-flopping-trump-adds-crypto-maga-agenda-rcna164108,"Donald Trump tends to use vague language when talking about things he doesn’t understand, but when talking about cryptocurrencies, the Republican was willing to be specific. As regular readers know, the former president has called them a “disaster waiting to happen,” adding that as far as he was concerned, Bitcoin seemed “like a scam.” When it came to crypto, Trump said he was “not a fan,” adding, “Unregulated Crypto Assets can facilitate unlawful behavior, including drug trade and other illegal activity.” While in office, he insisted that Bitcoin is “not money” and criticized it as “highly volatile and based on thin air.” And then the evolution started. Ahead of an appearance at the Libertarian Party’s national convention, the GOP nominee declared online in May that he was suddenly “VERY POSITIVE AND OPEN MINDED” on the issue. Around the same time, the former president’s 2024 campaign announced that it would accept donations in cryptocurrency. Last month, one day after Trump met with leaders of several Bitcoin mining companies at Mar-a-Lago, he published a pro-Bitcoin message to his social media platform that he almost certainly didn’t write. In case the flip-flop weren’t quite obvious enough, the Republican removed all doubt over the weekend. The New York Times reported: At times, the audience heard a disjointed message. As he wrapped up his remarks at the Bitcoin Conference in Nashville, for example, Trump said, “Have a good time with your Bitcoin and your crypto and everything else that you’re playing with.” The words of a man who’s given the subject considerable thought, to be sure. Earlier in his remarks, the candidate also asked event attendees to thank him for stopping the Biden administration from doing terrible things to the crypto industry. How, exactly, is Trump standing in the Biden administration’s way? I have no idea, and Trump didn’t say. Perhaps most notably from a policy perspective, the GOP nominee also vowed to create a “national bitcoin stockpile“ for reasons unknown. But with the election in mind, Trump also told his audience that Vice President Kamala Harris intends to wage an “anti-crypto crusade,” as part of an attack against the industry from “left-wing fascists.” What he neglected to say was, “Can you believe Harris is critical of crypto the same way I was before some wealthy donors encouraged me to change my mind?” Indeed, Politico recently published a report with a memorable headline: “Trump keeps flip-flopping his policy positions after meeting with rich people.” Unfortunately, it’s happened quite a bit. For example, Trump supported banning TikTok, only to reverse course after chatting with Jeff Yass, a billionaire hedge fund manager — and prospective campaign donor — who has a multibillion-dollar stake in ByteDance, TikTok’s parent corporation. Something similar appears to have happened with the cryptocurrency industry. Trump also started hedging on some of his immigration policies around the time he met with wealthy corporate executives at a Business Roundtable meeting. A few months earlier, Trump publicly suggested that conservatives should give up on their opposition to Anheuser-Busch shortly before he attended a fundraiser hosted by an Anheuser-Busch lobbyist. It’s tempting to see this as corruption, but it’s worth being more specific about what’s happened. Trump isn’t saying, “I’ll change my position in exchange for money,” he’s instead effectively saying, “Since I don’t care about governing or public policy anyway, I’ll just align my beliefs with my wealthy donors’ preferences.” If recent history is any guide, it’s only a matter of time before this list grows. This post updates our related earlier coverage."
What needs to happen for Biden's presidential immunity amendment to pass,Not Avaiable For MSNBC,"July 29, 2024, 7:58 AM PDT / Updated July 29, 2024, 10:00 AM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/supreme-court-reform-biden-constitutional-amendment-immunity-rcna164042,"It’s official: President Joe Biden is calling for Supreme Court reform. Among his three proposals is a constitutional amendment barring criminal immunity for presidents. Following the Supreme Court’s ruling bestowing broad immunity in Trump v. United States, Biden wrote in a Washington Post op-ed on Monday: As opposed to his term limits and enforceable ethics code proposals, this one specifically pushes for a constitutional amendment, which “will state that the Constitution does not confer any immunity from federal criminal indictment, trial, conviction, or sentencing by virtue of previously serving as President,” according to a White House fact sheet. So, how could an amendment happen? Article V of the Constitution states:  There have been 27 amendments, with the most recent one, regarding congressional pay, taking effect in 1992. And while there are different procedural ways to amend the Constitution, a National Constitution Center analysis notes that the method used for every amendment so far is that: So it’s not an easy process — nor should it be. And as long as Republican politicians are positioned to oppose diluting the Republican supermajority court’s power, then any proposed reform, no matter how reasonable, faces challenges. But Biden’s proposal, which he wrote in his op-ed “are supported by a majority of Americans” when it comes to all three proposed reforms, has started that national conversation.    Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
How Kamala Harris is using Republicans' favorite rhetorical tricks against them,Not Avaiable For MSNBC,"July 29, 2024, 9:20 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-speech-freedom-trump-republicans-rcna163823,"Vice President Kamala Harris' campaign message is clear: She loves freedom and Donald Trump is weird. In the week since President Joe Biden dropped out and the vice president became the front-runner, she has upended the Democrats' campaign messaging, adding a sharp-edged contrast that borrows a lot from typically Republican rhetoric. Instead of Biden's more earnest approach, her campaign has leaned heavily into simple words with powerful emotional appeals. In her first campaign ad, she recast the Democratic agenda as centered on ""freedom,"" saying the word four times to highlight her support for workers (""the freedom not just to get by, but get ahead""), gun safety laws (""the freedom to be safe from gun violence"") and access to abortion (""the freedom to make decisions about your own body""). In case you somehow missed the message, the minute-long ad is set to Beyoncé's 2016 song ""Freedom,"" which repeats the word another 10 times. She also used the word a dozen times in her short speech at the Democratic campaign headquarters in Delaware, tying it into a broader historical narrative that included bolstering the ""sacred freedom to vote"" on her agenda. ""Our fight for the future is also a fight for freedom,"" she told the gathering of campaign staffers and volunteers. ""Generations of Americans before us have led the fight for freedom from our founders to our framers, to the abolitionists and the suffragettes, to the freedom riders and farmworkers. And now I say team, the baton is in our hands."" In Harris' current campaign, ""freedom"" is favored instead of the more typical Democratic rhetoric about ""reproductive rights"" or ""the right to vote."" She's even recast labor rights as ""the freedom to join a union."" In doing so, she's reclaiming a word that the right has so dominated in recent years that an arch-conservative group in the House simply calls itself the Freedom Caucus. At the same time, the Harris campaign and its Democratic allies have made a sharp turn away from Biden’s serious approach in describing Trump world, adopting a more mocking tone. In a news release, the Harris campaign trolled the former president by saying that “Trump is old and quite weird.” After Minnesota Gov. Tim Walz, a potential running mate, posted a viral tweet calling Trump ""weird"" for a campaign speech riff on the fictional serial killer Hannibal Lecter, he repeated the word multiple times in an MSNBC interview. For good measure, the Harris campaign also called Trump's running mate, Sen. JD Vance of Ohio, ""weird and creepy"" over old remarks in which he proposed stopping women from traveling across state lines to get an abortion. In both cases, the strategy is reminiscent of Trump's messaging: pick a simple theme and repeat it over and over and over, like his nicknames ""Crooked Hillary"" Clinton, ""Crazy Nancy Pelosi"" and ""Sleepy Joe"" Biden or his promise to ""build the wall"" and ""make America great again."" It's also reminiscent of an approach pioneered by former Republican Speaker Newt Gingrich. In 1990, a political organization with ties to him sent a memo to Republican candidates who wanted to ""speak like Newt,"" urging them to describe themselves with positive words like ""freedom,"" ""courage"" and ""strength"" and their opponents with negative words like ""bizarre,"" ""pathetic"" and ""sick."" (The memo even suggested calling rivals ""traitors,"" although in a moment that now feels quaint, the group's head told The New York Times that was a mistake.) The words underscored Gingrich's scorched-earth approach to politics by clearly marking out tribal lines: Your campaign represented all that was good and normal, while your opponents were weirdos who would destroy society if given power. It also made sense, given the starkly different demographics of the two major parties. With a base of college-educated voters, young people and minorities, Democrats are much less judgmental and even embrace being a little offbeat, as shown by things like the famous slogan ""Keep Austin Weird."" With a more homogenous base of voters, Republicans found it easy to single out a Democratic-leaning demographic for ridicule, casting random people like a pro-LGBTQ teacher or Black Lives Matter activist as being outside of the mainstream. Trump regularly called Democrats ""crazy,"" ""pathetic,"" ""sick,"" ""weird"" and ""ridiculous."" But in an ironic twist, all that tribalism made Republicans vulnerable to the same attack. Over the last three decades, many conservatives have become increasingly skeptical of mainstream media, burrowing deeper into alternatives peddled by the likes of Tucker Carlson and Joe Rogan. With little pushback in these echo chambers and gerrymandered House districts, their ideas became increasingly extreme. Vance is a case study in this. His proposal to give parents more votes than adults who don't have children came from a speech at a conservative organization, and his attack on ""childless cat ladies"" on Carlson's now-canceled Fox News show. His idea of stopping women from crossing state lines for an abortion was aired on a far-right podcast and later followed up by a lobbying effort to allow police to access women’s health records. In a telling moment on that podcast, Vance described a bizarre hypothetical in which conservative bogeyman George Soros would send 747s full of Black women seeking abortions from Ohio to California. ""That’s kind of creepy, right?"" he told the host. Of course, Vance meant that his outlandish scenario would be creepy if it came to pass, but since nothing remotely like it is happening, he's the one who ends up seeming outside the mainstream. And with its new focus on calling Republicans ""weird,"" the Harris campaign is determined to let the rest of America know that, too."
"Monday’s Campaign Round-Up, 7.29.24",Not Avaiable For MSNBC,"July 29, 2024, 9:00 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/mondays-campaign-72924-rcna164089,"Today’s installment of campaign-related news items from across the country. * The latest Wall Street Journal poll found Donald Trump narrowly leading Kamala Harris, 49% to 47%, in a head-to-head match-up. When third-party candidates are added to the mix, it’s the Democratic vice president who’s narrowly ahead, 45% to 44%. (Click the link for information on the survey’s methodology and margins of error.) * In battleground states, Fox News’ latest batch of polls found Harris and Trump tied in Pennsylvania and Michigan, while the former Republican president had a 1-point advantage in Wisconsin. (Click the links for information on the surveys’ methodology and margins of error.) * Minnesota is the only state that hasn’t backed the GOP ticket since 1972, but Trump insists he’s “leading” in the North Star State and expects to win Minnesota “easily.” Nevertheless, the latest Fox News poll found Harris ahead in the state by 6 points, while a KSTP/SurveyUSA poll found the likely Democratic nominee leading Trump in Minnesota by 10 points. (Click the links for information on the surveys’ methodology and margins of error.) * There are quite a few primary races in Arizona tomorrow, and as is usually the case, Bolts has a very helpful rundown on the contests worth watching. * The latest ABC News/Ipsos poll showed a significant improvement in Harris’ favorability rating, while Trump’s favorability rating has dropped. That’s not exactly what Republicans wanted to see in the wake of their national convention. (Click the link for information on the survey’s methodology and margins of error.) * In the six days following President Joe Biden’s withdrawal from the 2024 race, the Harris campaign raised $200 million. That’s more than the incumbent president’s campaign raised in the first three months of the year. * On a related note, it’s not just money: Axios reported that in the wake of Biden’s announcement, more than 170,000 volunteers have signed up to help the Democrat’s campaign. * Though there’s been some recent reporting about Trump ending outdoor campaign events in the wake of the recent assassination attempt, the former president declared on Saturday that he’d continue to do outdoor rallies. * A relatively new political action committee, with Republican ties, has begun airing ads that tout independent presidential Robert F. Kennedy Jr. as a “progressive Democrat” with “a long record fighting for abortion rights.” The commercials appear to be part of an effort to siphon off Democratic votes and help Trump. * And speaking of the independent candidate, Kennedy told CBS News late last week that “it’s quite possible” more women will make sexual assault allegations against him as the 2024 race continues. “I’m 70 years old,” he said. “I had a very rambunctious life.”"
"Despite his recent track record, Trump pushes bizarre predictions",Not Avaiable For MSNBC,"July 29, 2024, 8:29 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/recent-track-record-donald-trump-bizarre-predictions-election-2024-rcna164080,"Ahead of Election Day 2020, Donald Trump told supporters that a Joe Biden presidency would “unleash an economic disaster of epic proportions” and force the country “into depression.” We now know, of course, that the predictions were spectacularly wrong; the United States under Biden has seen a dramatic economic recovery, and Americans are now benefiting from the strongest economy on the planet. In theory, this would be around the time that the former president offered some kind of explanation for being wrong. In practice, Trump is simply recycling the same false predictions. At an event over the weekend, for example, the GOP presidential nominee, pointing to a claim no credible observers have actually made, argued that some believe “if Trump isn’t elected, this country is going to go into a depression the likes of which you had in 1929.” This is, of course, effectively identical to what the Republican predicted four years ago. He was wrong then, and there’s obviously no reason to believe the absurd claim has improved with age. But it’s not just the economy. Trump said crime rates would get worse under Biden, and instead they’ve improved dramatically. On energy policy, in late October 2020, the then-incumbent president declared at a rally that a Biden presidency would mean “no heating in the winter, no air conditioning in the summer, no electricity during peak hours.” Around the same time, Trump told voters: “Under Biden, there will no be no school, no graduations, no weddings, no Thanksgivings, no Easters, no Christmases, and no Fourth of July.” How’d that one turn out? In August 2020, he also predicted that if Biden were to win, “we will end up with one very boring socialist country that will go to hell.” Four years later, capitalism remains intact, there’s nothing boring about the United States, and I’m pleased to report that the country isn’t going to hell. I don’t doubt that Trump will continue to make ridiculous predictions in the coming months, but sensible observers should take note: This guy’s crystal ball clearly doesn’t work."
