Title,Edit_Date,Origal_Date,Link,Content
Steve Bannon steps closer to Supreme Court in seeking full circuit review,Not Avaiable For MSNBC,"July 16, 2024, 2:32 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/steve-bannon-contempt-supreme-court-rcna162120,"The Supreme Court last month rejected Steve Bannon’s bid to stay free while he appeals his contempt of Congress conviction. But lawyers for the former Trump White House adviser are still pressing the appeal while Bannon serves his four-month sentence, bringing the merits of his legal challenge a step closer to the justices. On Monday, Bannon’s lawyers asked the full federal appeals court in Washington, D.C., to rehear his challenge that a three-judge panel of that court rejected in May. Bannon was convicted in 2022 after failing to comply with a House. Jan. 6 committee subpoena under a federal law that criminalizes “willfully” failing to respond to a congressional subpoena. On appeal, Bannon argued that a conviction under that law requires proving bad faith and that his counsel advised him not to respond. But the federal appeals court panel cited D.C. Circuit precedent from 1961, Licavoli v. United States, to say that “willfully” only requires that the defendant deliberately and intentionally refused to comply with a congressional subpoena and that an advice of counsel defense doesn’t apply. The circuit panel also cited that precedent in rejecting Bannon’s motion to stay free while he appealed. Notably, one of the panel judges, Trump appointee Justin Walker, dissented from the release denial, saying that, while the circuit panel was bound by its precedent, the Supreme Court might take a different view. The Supreme Court then denied Bannon’s release bid last month and he reported to prison on July 1, but his underlying appeal is still pending. In his rehearing petition to the full circuit Monday, Bannon’s lawyers said the appeals court “should grant rehearing and eliminate Licavoli’s anomalous mens rea holding” — mens rea being the legal term for criminal intent. Even if the full circuit rejects Bannon, that could just be the next step on the appeal’s way to the justices. Yet, even if the high court ultimately agrees with Bannon, that wouldn’t likely happen before Bannon is released from prison, though he likely would still want his conviction reversed after he’s released. If the justices wanted to help the Trump ally, they could have granted his motion to stay free while he appealed. Nonetheless, they can still choose to get involved in the merits of the appeal even though they rejected his release bid. If the justices ultimately weigh in on the merits of the issue, the court’s ruling would affect not just Bannon but other congressional contempt cases, too. Another former Trump White House adviser, Peter Navarro, also has a pending contempt of Congress appeal in the D.C. Circuit. The justices similarly rejected his release-pending-appeal bid and he is due to be released from prison on Wednesday, after which he’s reportedly expected to speak at the Republican National Convention this week in Milwaukee. As with so much else, Bannon’s appeal is playing out against the backdrop of November’s presidential election. According to the federal Bureau of Prisons, he’s incarcerated in Danbury, Connecticut, and will be released on Oct. 29. At the end of his previous presidential term, Trump pardoned Bannon for separate federal crimes in the alleged “We Build the Wall” scheme, for which Bannon faces related New York state charges that presidents can’t pardon. Trump can’t be elected in time to spring Bannon from prison in his latest federal criminal case, but just as Trump is poised to get rid of his own federal cases if he returns to the White House, he could upend Bannon’s by pardoning him again.     Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October. "
"Tuesday’s Mini-Report, 7.16.24",Not Avaiable For MSNBC,"July 16, 2024, 2:30 PM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/tuesdays-mini-report-71624-rcna162214,"Today’s edition of quick hits. * The latest in the investigation: “Before a would-be assassin took aim at Donald Trump during a campaign rally in Pennsylvania on Saturday, local police officers notified the former president’s Secret Service detail that they were looking for a suspicious person in the area, a U.S. official told NBC News. The suspicious person, later identified as Thomas Crooks, 20, was first flagged to local police officers by rallygoers on their way into the event. The attendees reported they saw Crooks pacing and behaving strangely near the magnetometers, four officials told NBC News.” * Expect a robust congressional investigation: “Members of Congress from both parties announced plans Monday to investigate how a shooter was able to get within striking distance of former President Donald Trump, demanding answers from the authorities responsible for protecting the Republican nominee for president.” * In Illinois: “Two failures of the Nashville Reservoir dam in Illinois amidst intense flooding Tuesday have led officials to urge residents in nearly 300 homes to evacuate.” * At the border: “Arrests for illegally crossing the border from Mexico plunged 29% in June, the lowest month of Joe Biden’s presidency, according to figures released Monday that provide another window on the impact of a new rule to temporarily suspend asylum.” * Housing policy: “President Biden will unveil a new proposal in Nevada on Tuesday to cap rental costs nationwide, according to three people familiar with the matter. ... Biden’s plan — which would need to be approved by Congress — calls for stripping a tax benefit from landlords who increase their tenants’ rent more than 5 percent per year, the people said. The measure would only apply to landlords who own more than 50 units, which represents roughly half of all rental properties, the people said.” * Apparently, some folks have a real problem with trans people: “SpaceX CEO and X owner Elon Musk said Tuesday he will move the headquarters of both companies from California to Texas. Musk vowed the moves in response to Governor Gavin Newsom (D-Calif.) signing a new law on Tuesday that bars school districts in California from requiring parents to be notified of a child’s gender identification change.” * The effects of the Supreme Court’s poor judgment: “Federal prosecutors have begun moving to drop charges accusing Jan. 6 defendants of obstructing Congress’s confirmation of the 2020 presidential election results, offering new plea deals after the Supreme Court last month restricted the government’s use of that count, according to court filings. Some beneficiaries include members of the extremist Oath Keepers and Proud Boys who are not accused of other felony offenses, but whose leaders were convicted of conspiring to use force to oppose the peaceful transfer of presidential power from Donald Trump to Joe Biden.” See you tomorrow."
Marjorie Taylor Greene's RNC speech kicked off an extremist-friendly convention,Not Avaiable For MSNBC,"July 16, 2024, 1:37 PM PDT",https://www.msnbc.com/the-reidout/reidout-blog/marjorie-taylor-greene-rnc-speech-trump-rcna162176,"A lawmaker who mocked a school shooting victim, appeared to endorse political executions, and insisted she would have ""won"" if she had planned the Jan. 6 attack on the U.S. Capitol. A lieutenant governor who claimed “some folks need killing” in an unhinged church rant.  An activist who said she’d like to ""lynch"" an election worker.  A podcaster who has platformed white nationalists and has criticized the Civil Rights Act.  Day 1 of the Republican National Convention on Monday put MAGA extremists in the spotlight. Anyone who believed conservative claims about this being an event focused on “unity” after the recent Trump rally shooting have been duped. Having Rep. Marjorie Taylor Greene kick things off was a clear signal that this wasn’t going to be a kumbaya moment. And true to form, the Georgia Republican delivered a speech filled with falsities and far-right rhetoric, including anti-trans bigotry and anti-immigrant xenophobia falsely claiming immigrants have taken American-born workers' jobs.   Greene was followed by North Carolina Lt. Gov. and gubernatorial candidate Mark Robinson, who’s well known for his racist, misogynistic and anti-LGBTQ diatribes and who recently earned even more backlash after being recorded telling North Carolina churchgoers that “some folks need killing” during a Christian nationalist rant. Robinson, who’s established a reputation for extremist rhetoric, delivered a speech at the RNC on Monday that focused mostly on the economy and fawning over Trump. Turning Point USA founder Charlie Kirk tried a similar tactic. Kirk, whose organization has helped link far-right extremists to the Republican National Committee and Trump campaign, was a speaker as well. He's presented himself as the GOP’s youth whisperer and used his speech to sell young people on the idea that Trump would be better for their wallets than the Biden administration. Kirk claimed “Democrats have given hundreds of billions of dollars to illegals and foreign nations” before falsely claiming young people were “richer than ever before” under Trump and that, as president, Trump “will do it again.”  Though they didn't make the speakers list, far-right conspiracy theorist Jack Posobiec and election-denying pillow-pusher Mike Lindell were given a prominent spot at the convention to host Trump adviser Steve Bannon’s podcast. (Bannon has to miss the RNC this year because he's in prison.) And one of the lesser-known extremists given a platform was Arizona delegate Shelby Busch, who cast her state's delegate votes for Trump on Monday night at the convention. Busch was the subject of a recent ReidOut Blog after she was recorded saying she’d lynch Maricopa County’s Republican recorder, Stephen Richer, if he were in the same room with her. Needless to say, this RNC isn’t shaping up to be the unifying event Republicans have tried to convince voters and the media it would be. Predictably, it’s just a hotbed of MAGA extremism. "
"In the GOP veepstakes, Trump again sidelines men of color",Not Avaiable For MSNBC,"July 16, 2024, 1:25 PM PDT",https://www.msnbc.com/the-reidout/reidout-blog/trump-vice-president-republican-convention-2024-rcna159159,"It's ""always the bridesmaid, never the bride"" for some aspiring Republican lawmakers. Former President Donald Trump on Monday selected Ohio Sen. JD Vance as his running mate, forming one of the most extreme — and as my colleague Steve Benen noted, most inexperienced — tickets in modern American history. But let's consider some of the people Trump didn’t pick, in particular the Black and the Latino men who happily mortgaged their dignity and laundered Trump’s racism to remain in consideration as potential VP picks, only to be passed over in favor of a rich, white Yale Law School graduate with significantly less political experience than they have. I’m talking about Florida Sen. Marco Rubio, South Carolina Sen. Tim Scott and Florida Rep. Byron Donalds, who’ve been reduced effectively to token minorities through the process of Trump’s running mate selection.  Rubio, of course, had an acrimonious relationship with Trump during the GOP presidential primary in 2016 — one that got so petty that he resorted to mocking Trump’s, uh, hand size. Arguably, that was the moment that Rubio's political career peaked. “Little Marco,” as Trump once called him, has since joined the ranks of the former president’s unwavering supporters, recently defending Trump’s comments about immigrants “poisoning the blood” of the United States as “nothing to do with race” during a Spanish-language interview.   Despite being passed over Monday, Rubio wasted no time in declaring his loyalty to the MAGA cause. Scott and Donalds didn’t fare any better. Donalds, who some pundits had suggested could have appealed to Black voters, was willing to distort history for the former president with his claim at a pro-Trump event that Black families were more ""together"" during the Jim Crow era than in the years that followed. (He later told MSNBC's Joy Reid that “I never said that it was better for Black people in Jim Crow.”) His ahistorical nonsense wasn't enough to earn a spot on the ticket, but Donalds nonetheless threw his support behind Trump-Vance on the opening night of the RNC.  Scott, for his part, was criticized for the moment when he embraced Trump in the middle of a speech to tell him how much he loved him. And you can read here about the misguided podcast that Scott launched with other Black Republicans earlier this year in an attempt to sway Black voters in Trump’s favor (despite not mentioning Trump in the first five episodes).  Like Rubio and Donalds, Scott got little to nothing in return for that effort but still stuck to the party's script, assuring the mostly white crowd of Republican convention attendees that “America is not a racist country.” One wonders if the three lawmakers have learned their roles in Trump’s Republican Party. Perhaps they can hang their hopes on cabinet positions in a possible future Trump administration. But for the time being, it seems clear Trump doesn’t want them as the face of his movement."
I served with Republicans for decades. Trump and JD Vance’s GOP is unrecognizable.,Not Avaiable For MSNBC,"July 16, 2024, 1:17 PM PDT",https://www.msnbc.com/top-stories/latest/trump-vance-rnc-republicans-maga-rcna162165,"This is an adapted excerpt from MSNBC's special coverage of the 2024 Republican National Convention on July 15. Donald Trump’s choice to tap Ohio Sen. JD Vance as his running mate signals the ex-president isn’t trying to soften any edges ahead of November’s election.  When news of Vance’s place on the Republican ticket was announced Tuesday, I would wager that the only person more excited than the Ohio senator himself was Russian President Vladimir Putin. I’m sure they dropped balloons from the sky wherever Putin was. Vance has strongly opposed sending more aid to Ukraine and even said it was in America’s best interest for the country to cede some of its territory to the Russians. Trump and Vance’s approach to foreign policy has made the Republican Party I knew during my time in the Senate almost unrecognizable. The Republicans I knew were all about making sure America was a beacon to democracies around the world. They would never want us to stand by and do nothing while a desperate thug rolls into another country and tries to change its borders by force.  But it’s not just Vance’s foreign policy positions that should worry Americans; his views on domestic issues are just as terrifying. There’s now a candidate for vice president of the United States who told women to stay in violent marriages and suggested that an abusive household is somehow better for children than divorce. That’s not just bad advice but also bad politics. That kind of messaging won’t help Republicans get more votes in the suburbs of Philadelphia, or the suburbs of Milwaukee.  Instead of trying to soften the edges of the already extreme MAGA agenda, Trump picked someone who sharpens it – a flame thrower, a bombastic guy who will go out there and say whatever the ex-president would like him to. Trump picked Vance because, unlike his former vice president, Mike Pence, the Ohio senator has said he’d happily violate the Constitution to put Trump in power.  Vance says all the things Trump wants him to say, and says them with passion. The former president believes Vance will be loyal to him no matter what. Trump will never have a Pence problem with Vance and that’s why he got picked … even if Trump doesn’t like his facial hair."
Trump's speech at the Republican National Convention is suddenly must-watch TV,Not Avaiable For MSNBC,,https://www.msnbc.com/opinion/msnbc-opinion/rnc-must-watch-tv-after-trump-assassination-attempt-rcna162099,        
Widow of man killed at Trump rally in Pennsylvania says she declined to speak with Biden,Not Avaiable For MSNBC,"July 16, 2024, 12:32 PM PDT",https://www.msnbc.com/top-stories/latest/corey-comperatore-widow-biden-call-trump-shooting-rcna162127,"Helen Comperatore, whose husband was killed Saturday when a gunman tried to assassinate Donald Trump at a campaign rally in Pennsylvania, said she declined to speak to President Joe Biden when he called her family afterward. “I didn’t want to talk to him,” she told the New York Post on Monday. “My husband was a devout Republican and he would not have wanted me to talk to him.” She said her husband, Corey Comperatore, was a Trump supporter who was excited to be at the rally with her and their two daughters. “I support Trump. That’s who I’m voting for, but I don’t have ill will towards Biden,” she said. “He didn’t do anything bad to my husband. A 20-year-old despicable kid did.” NBC News reported Tuesday that Trump has reached out and spoken with a member of the Comperatore family. Corey Comperatore, a former fire chief, was 50. Two other men, David Dutch, 57, and James Copenhaver, 74, were critically injured in the assassination attempt but are now in stable condition. On Sunday, Trump wrote in part on Truth Social: “Our love goes out to the other victims and their families. We pray for the recovery of those who were wounded, and hold in our hearts the memory of the citizen who was so horribly killed.” Helen Comperatore told the New York Post that her husband died while shielding his family and that his last words were “Get down!” Corey Comperatore died “protecting his family from the bullets that were being fired,” Biden said at a White House news conference Sunday. “And he lost his life. God love him.” On Tuesday, House lawmakers introduced a bipartisan resolution to honor Corey Comperatore and denounce political violence."
Why the leaked phone call between Trump and RFK Jr. matters,Not Avaiable For MSNBC,"July 16, 2024, 12:23 PM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/leaked-phone-call-trump-rfk-jr-matters-rcna162181,"When reports emerged that Donald Trump had spoken to independent presidential candidate Robert F. Kennedy Jr., it was only natural to wonder what the two conspiracy theorists had to say to one another. As it turns out, the public received an unexpected peek behind the curtain. NBC News reported: The candidate’s son took down the clip he posted to social media, but not before it was captured and republished. Part of what makes the video notable was the apparent suggestion that Trump and Kennedy are, or at least should be, on the same page politically. “I would love you to do something,” the Republican could be heard saying. “And I think it’ll be so good for you and so big for you. And we’re going to win.” Kennedy apparently agreed, replying, “Yeah.” This did not sound like a conversation between two rival candidates, competing for the same office. Rather, it came across as a nice, cooperative chat — which probably won’t help the chatter about Kennedy deliberately playing the role of spoiler candidate. Also notable was Trump’s anti-vaccine rhetoric. “When you feed a baby, Bobby, a vaccination that is like 38 different vaccines, and it looks like it’s meant for a horse, not a, you know, 10-pound or 20-pound baby,” the Republican said. “And then you see the baby all of a sudden starting to change radically. I’ve seen it too many times. And then you hear that it doesn’t have an impact, right? But you and I talked about that a long time ago.” In apparent reference to vaccines, Trump went on tell Kennedy, whose known for his anti-vaccine rhetoric, “I agree with you man, something’s wrong with that whole system.” The best-case scenario is that Trump knew what he was saying was nonsense, but he made the comments anyway in the hopes of currying favor with someone whose endorsement he was seeking. From a public-health perspective, the worst-case scenario is that Trump actually believes what he said — echoing similar earlier comments — and his prospective second-term administration would govern with such beliefs in mind. Postscript: The fact that Kennedy had Trump on speaker has led to speculation that the independent candidate wanted their conversation to be recorded. That's possible, though it's also worth noting that Kennedy has said he's afraid to keep cellphones by his head."
Bob Menendez verdict undermines Republican conspiracy theories,Not Avaiable For MSNBC,,https://www.msnbc.com/rachel-maddow-show/maddowblog/bob-menendez-verdict-undermines-republican-conspiracy-theories-rcna162166,           
Sen. Menendez found guilty on all counts in corruption trial,Not Avaiable For MSNBC,"July 16, 2024, 10:02 AM PDT / Updated July 16, 2024, 11:03 AM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/bob-menendez-trial-verdict-bribery-case-rcna161083,"Sen. Robert Menendez, D-N.J., was found guilty on all 16 counts on Tuesday in his criminal corruption trial of bribery, acting as a foreign agent and other charges. The jury deliberated for 12.5 hours over three days. Menendez is due to be sentenced Oct. 29 and has vowed to appeal. Federal prosecutors alleged the senator took hundreds of thousands of dollars in bribes in exchange for using his political influence to enrich businessmen and benefit Egypt and Qatar. Prosecutors said the bribes included cash and gold, among other things. Following the verdict, Senate Majority Leader Chuck Schumer and other top Democrats called on Menendez to resign. Menendez was tried alongside two businessmen charged in the alleged scheme, Wael Hana and Fred Daibes, who were found guilty on Tuesday as well. Menendez's wife, Nadine Menendez, was also charged but wasn't part of this trial; she was diagnosed with cancer and her trial is indefinitely delayed. A previous, unrelated bribery trial against the senator in 2017 ended in a mistrial after the jury failed to reach a verdict. The longtime Democratic politician last month filed to run for re-election in November as an independent. Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
