Title,Edit_Date,Origal_Date,Link,Content
Americans want SCOTUS reform — but 'arrogant' justices are standing in the way,Not Avaiable For MSNBC,"July 30, 2024, 2:29 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/biden-supreme-court-reform-ethics-rcna164350,"This is an adapted excerpt from the July 29 episode of ""Deadline: White House."" On Monday, President Joe Biden announced a slate of new proposals to overhaul the Supreme Court, calling on Congress to establish term limits and a binding code of ethics for the justices. He also asked lawmakers to pass a constitutional amendment to overturn the court's decision allowing sitting presidents immunity from criminal law.  Now I know the chances of these reforms passing or being enshrined in our Constitution anytime soon are not great. But Biden did the right thing. It’s very important that the president put this marker down ahead of November's election. There’s no question the Roberts Court is in a crisis. The American people do not trust it. The justices' ethical lapses have been huge and notable. Most Americans realize there's something wrong with sitting U.S. Supreme Court justices taking all this free stuff from billionaires when everybody else in government has to be very transparent. Committing crimes as president and getting a free get-out-of-jail card is also not acceptable to most Americans. What we're witnessing from the Supreme Court is extreme arrogance. When all of the details of these ethical lapses first came out — the hundreds of thousands of dollars in luxury trips, school tuition, RVs and fishing trips — that would have been a moment for a majority of justices on the court to do a gut check and say it’s time for ethics reform. Instead of doing that, the majority of justices on the bench have told the American people: ""You can’t touch us. Leave us alone."" It’s just arrogant.  It's also infuriating for people like myself, who have served in government and been subject to ethics rules. Almost everyone in government has to abide by ethics rules. It is part of our democracy and has been for a long time. Ethics rules for judges who aren’t Supreme Court judges are tough. Same for members of Congress. If you’re a member of Congress. you can’t even go out to dinner with someone — you have to stand up and eat only hors d’oeuvres for it to qualify under the ethics rule.  Proposals like term limits have always been popular with voters, no matter who they are for. Republicans backing away from reform simply because the court is on their side right now is not a good look. Even if these proposals aren't implemented, I think this could be a winning issue for Democrats at the ballot box.  Join Claire McCaskill, Rachel Maddow and many others on Saturday, Sept. 7, in Brooklyn, New York, for “MSNBC Live: Democracy 2024,” a first-of-its kind live event. You’ll get to see your favorite hosts in person and hear thought-provoking conversations about what matters most in the final weeks of an unprecedented election cycle. Buy tickets here."
"Sheriff who hired Sean Grayson, the deputy who killed Sonya Massey, rejects calls to resign",Not Avaiable For MSNBC,"July 30, 2024, 2:15 PM PDT",https://www.msnbc.com/top-stories/latest/sean-grayson-sonya-massey-sheriff-resign-rcna164296,"The Illinois sheriff who hired Sean Grayson, the deputy who killed Sonya Massey in her home, has asked for “forgiveness” from the community over her death but rejected calls for his resignation. “We failed Sonya. We failed Sonya’s family and friends. We failed the community,” Sangamon County Sheriff Jack Campbell told residents in Springfield on Monday night. “I stand here today before you, with arms wide open, and I ask for your forgiveness. I ask Ms. Massey and her family for forgiveness.” Campbell was speaking at a listening session organized by the U.S. Justice Department, which is investigating Massey's death. Grayson, who is white, shot and killed Massey, a 36-year-old Black woman, in her home on July 6 after she called 911 to report a suspected prowler. It was the first time that Campbell has addressed the public in person since Massey's killing. Yet the sheriff maintained that he would not step down. ""You are the reason I ran for sheriff,"" he told residents on Monday. ""My commitment to you has never wavered. It still doesn't. I cannot step down. I will not abandon the sheriff's office at a most critical moment. That would solve nothing; the incident would remain. I vow to listen and learn."" Grayson was hired by the Sangamon County Sheriff's Office in May 2023 — his sixth job at a law enforcement agency since 2020. He was fired on July 17, nearly two weeks after he killed Massey. Massey's family members have questioned why the sheriff’s office hired Grayson in the first place, given his history of disciplinary problems and red flags at law enforcement agencies where he previously worked. It's unclear whether Campbell or any other Sangamon County officials were aware of Grayson's performance issues at his previous jobs, NBC News reported. However, the sheriff's office said it was aware of his misdemeanor charges of driving under the influence in two separate prior incidents. Grayson has pleaded not guilty to first-degree murder, aggravated battery with a firearm and official misconduct in Massey's death. His attorney, Dan Fultz, declined to comment about his history of disciplinary issues."
R. Kelly appeals sex crime convictions to U.S. Supreme Court,Not Avaiable For MSNBC,"July 30, 2024, 1:04 PM PDT",https://www.msnbc.com/deadline-white-house/deadline-legal-blog/r-kelly-supreme-court-appeal-rcna164313,"R. Kelly is appealing his federal sex crimes convictions to the Supreme Court, pressing a statute of limitations argument that an appeals court flatly rejected. The disgraced singer’s appeal stems from his conviction in Chicago for producing child pornography and enticing minors to engage in sexual activity, for which he was sentenced to 20 years. (In another case in New York that’s under a separate pending appeal, he was sentenced to 30 years, though 19 years of the two sentences are set to be served concurrently.) The 57-year-old, named Robert Sylvester Kelly, is currently slated to be released from prison in 2045.  In his petition to the justices, Kelly’s lawyers argue that he was wrongly prosecuted retroactively under a federal law that they argue bars charges related to his conduct in the 1990s and early 2000s. Prior to 2003, the statute of limitations barred prosecutions after the victim’s 25th birthday. But the law was amended that year to allow prosecutions through the life of the victim. The victims hadn’t turned 25 by then, but they had by the time that Kelly was charged. That timing is crucial, according to the federal appeals court that rejected Kelly’s claim, leading to his Supreme Court appeal. “As a threshold matter, it is not unconstitutional to apply a newer statute of limitations to old conduct when the defendant was subject to prosecution at the time of the change, as Kelly was in 2003,” the 7th U.S. Circuit Court of Appeals said in April. It takes four justices to grant review of a petition, and the court only takes a small fraction each year of the thousands of appeals it receives. Before the court considers whether to take Kelly’s case, the Justice Department has a chance to oppose his petition in writing, with its response currently due Aug. 28. Subscribe to the Deadline: Legal Newsletter for updates and expert analysis on the top legal stories. The newsletter will return to its regular weekly schedule when the Supreme Court’s next term kicks off in October."
I didn’t vote for Tim Walz originally. Now I’m completely Walz-pilled.,Not Avaiable For MSNBC,"July 30, 2024, 12:33 PM PDT / Updated Aug. 6, 2024, 6:17 AM PDT",https://www.msnbc.com/opinion/msnbc-opinion/tim-walz-kamala-harris-vp-pick-minnesota-rcna164157,"UPDATE (Aug. 6, 2024, 9:17 a.m. ET): On Tuesday, Vice President Kamala Harris picked Tim Walz to be her 2024 running mate. Minnesota Gov. Tim Walz thinks the leaders of the modern Republican Party — especially but not exclusively former President Donald Trump and Sen. JD Vance of Ohio — are extremely “weird.” He has been saying so for months, but ever since Vice President Kamala Harris emerged as the presumptive Democratic nominee for president, he has become one of her most effective messengers, doing the dirty work of attacking the Republicans so Harris can focus on a positive message — “Freedom.”  It has become easy to imagine Walz as the next Democratic nominee for vice president, one of a handful of politicians who have emerged as front-runners for the honor. If it happens, I’ll be thrilled. I’m a Minnesotan and have watched Walz since he started running for governor in the 2018 election. Before that, he was just a “downstate” congressman and not so much on my radar.  But much to my surprise, I’ve become fully “Walz-pilled,” not so much because of the viral clips, but because when he has had the opportunity, he has done everything he can to make Minnesota a better place for everyone. Frankly, I’m surprised at my own enthusiasm, because I wasn’t a Walz supporter when he ran for governor in 2018. This is inside baseball for Minnesota Democratic-Farmer-Labor politics (not technically the Democratic Party), but Walz came into the race as the more electable, more conservative major candidate for governor. He seemed fine but boring, and it felt like in the coming blue wave anti-Trump election cycle, Minnesota could do better.  So I backed his rival, Erin Murphy, and she lost. I was disappointed but naturally voted for Walz in the general election and was happy enough that he won.  But I thought Walz would be a brake on progress, seeking the kind of consensus across the middle that just isn’t possible these days thanks to the devolution of the Republicans. And the Minnesota GOP seemed especially devolved, nominating far-right ideologues instead of trying to compete in a purple state. Turns out I was wrong. Walz’s first term was fine, marked by generally solid health-related leadership during Covid and some questionable decisions during the 2020 George Floyd uprising, but it was last year that everything changed.  In the 2022 elections, Democrats won a trifecta, taking full control of state government, but with a Senate majority of only one seat. DFL leaders never hesitated, taking advantage of a large budget surplus to quickly enact a wide range of progressive policies across the board that changed our state for the better.  They made Minnesota a safe haven for the trans community. They affirmed abortion as a fundamental right and removed restrictions that limited access. They legalized recreational cannabis use and passed laws for driver’s licenses for all Minnesotans regardless of immigration status, automatic voter registration, paid family and medical leave, tax rebates for people making less than $75,000 and new climate goals, and they phased out parental fees for families with kids on Medicaid. This last one is perhaps narrower than the others, but my son has Down syndrome and is on Medicaid, so I sure paid close attention to this. Tim Walz was just one of the Democratic leaders behind the unprecedented sweep of legislation, and arguably not even the most important. House leader Melissa Hortman and Senate leader Kari Dziedzic led the way, kept their caucuses united and got the bills to Walz’s desk. But he never hesitated and quickly became the public face of the movement, especially when he was signing bills for free lunch for all Minnesota school kids, no exceptions. Long before his name was mentioned in the veepstakes, he went viral for pictures of kids hugging him and then lining up for a high-five line as Walz clowned around in the classroom. I’m less interested in the identity politics surrounding Walz, though I recognize that as a Midwestern white dad, a veteran, a former social studies teacher and football coach and a dad from a small rural town, he has a background very distinguishable from Harris’.  But there’s an advantage to this. He can argue, as he did on MSNBC, that the genuine problems facing small-town white Americans are the fault of plutocrats — the Trumps of the world, venture capitalists like JD Vance and their backers. Because the problem isn’t just that they are weird creeps, but that they’re genuinely making lives worse for more people. Walz believes Democratic policies make lives better. At the end of the 2023 legislative session, Walz gave the memorable quote “Minnesota is showing the country you don’t win elections to bank political capital — you win elections to burn political capital and improve lives.”  When I heard that, I became entirely Walz-pilled, delighted to be led by a politician drawing from the best Minnesota traditions of “happy warriors” like former Democratic Sens. Hubert H. Humphrey (also a former vice president) and Paul Wellstone. I’m willing to share him with the nation. Too often, including in January 2021, Democrats have held power in Washington and acted too cautiously rather than risen to the moment. The Minnesota model shows there’s another way.  Sure, Republicans howled about the lack of bipartisanship, but that’s one of the lessons. Do one progressive act or do 50, the howl will be the same. And if you help enough people, voters will reward you. There’s some Midwestern dad energy that the nation sorely needs. Kamala Harris must soon pick a running mate — one of the first major decisions of her 2024 presidential campaign. As part of our series on some of the top contenders, read the case for Andy Beshear here, the case for Josh Shapiro here and the case for Mark Kelly here."
Kamala Harris has given Democrats another shot downballot,Not Avaiable For MSNBC,,https://www.msnbc.com/opinion/msnbc-opinion/kamala-harris-voter-enthusiasm-rcna164158,        
"Team Harris stresses prosecutorial record, calls Trump a criminal",Not Avaiable For MSNBC,"July 30, 2024, 11:52 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/team-harris-prosecutorial-record-calls-trump-criminal-election-2024-rcna164333,"At an event late last week, Donald Trump declared with confidence, “You’re not going to teach a criminal not to be a criminal,” as if the maxim were just common sense. A day later, the former president echoed the line at an unrelated event. “A criminal is a criminal,” he said. “They generally stay a criminal and we do not have time to figure it out.” In context, Trump appeared to be referring to migrants hoping to enter the United States, but there was a degree of irony hanging overhead. In a little more than a year, a jury found Trump guilty of 34 felonies in his hush money case, a different jury held him liable for sexual abuse, and a court found that Trump oversaw a business that engaged in systemic fraud. A little self-awareness goes a long way, and by any reasonable measure, “You’re not going to teach a criminal not to be a criminal” is a phrase the GOP nominee probably ought to avoid. It was against this backdrop that Vice President Kamala Harris’ campaign made its first big ad buy of the cycle, investing $50 million in support of a spot called “Fearless.” The minute-long commercial is worth watching in its entirety, but of particular interest was the opening message in the spot. “As a prosecutor, she put murderers and abusers behind bars,” the narrator tells viewers. “As California’s attorney general, she went after the big banks and won $20 billion for homeowners.” The ad goes on from there, but from the outset, the message was unambiguous: Team Harris wants voters to know about her background in law enforcement, and her role in locking up criminals. A day earlier, the incumbent vice president’s political operation sent a news release to reporters on crime, noting not only the significant improvement in crime rates during the Democratic administration, but also saying plainly: “Our opponent Donald Trump is a criminal.” A campaign spokesperson added, “On crime and the border: Donald Trump’s lies are not facts and Donald Trump’s angry rants are not results. Under Trump, America saw unprecedented violence, ineptitude, and division. Right now, America is stronger and safer because of the work of the Biden-Harris administration: Violent crime is at record lows, the border is more secure, and unlike Donald Trump, the vice president is committed to enforcing the law, not breaking it.” The former president talks about crime as if it’s a campaign issue on which he has an advantage, despite his felonious past. It appears his assumptions are being tested. At a campaign rally last week, Trump told an audience that the Democratic campaign was telling the electorate, “‘I’m the prosecutor, and he is the convicted felon.’” He added, “I don’t think people are going to buy it.” The trouble, of course, is that the message has the benefit of being true. As for whether voters will buy it or not, we’ll find out in about 98 days."
Project 2025’s plot for a Trump DOJ takeover,Not Avaiable For MSNBC,"July 30, 2024, 11:00 AM PDT",https://www.msnbc.com/top-stories/latest/project-2025-doj-fbi-trump-power-rcna164165,"This is an adapted excerpt from the July 28 episode of “Velshi.” Project 2025's chapter on the Justice Department begins with a bit of a tell: ""Not reforming the Department of Justice will also guarantee the failure of that conservative Administration’s agenda in countless other ways.” A common misconception held by Donald Trump while he was president was that the Justice Department worked for him, not for the American people. Chapter 17 seeks to make that misconception true. Kevin Roberts, president of the Heritage Foundation and architect of Project 2025, is already on board with Trump’s perspective. In January, he told The New York Times, “[W]e just disagree wholly that the Department of Justice is independent of the president or the executive branch.” Now, Project 2025's 922-page blueprint for a second Trump term isn't an easy read. The words and sentences are deliberately confusing. But make no mistake, Project 2025 calls for a Justice Department working in lockstep with a potential Trump administration. That means if Trump is re-elected, the branch tasked with independently and impartially upholding the rule of law will be in the hands of a man convicted of 34 felony counts, who has promised revenge and retribution against his personal enemies. What could possibly go wrong? Let’s start with Project 2025's plans for the FBI, which is a branch within the Justice Department. While president, Trump was supremely frustrated by his inability to control the FBI. He wanted desperately for the agency to drop its investigation into Russian interference in the 2016 election. So it follows that Project 2025 would encourage the next conservative administration to place the FBI under more “politically accountable” leadership — code words for “loyal to the president.” It also wants the FBI to stop investigating online misinformation, a new initiative that feels more important than ever. The agency wouldn't investigate police misconduct, either. Another hidden detail in Chapter 17 is the call to “Promptly and properly eliminate ... all existing consent decrees.” The Justice Department typically hands down consent decrees to local jurisdictions after investigations into police wrongdoing — think of them like court-ordered improvement plans. These decrees usually compel jails to improve their conditions or police departments to consider their tactics and report back to the Justice Department. Project 2025 argues the Justice Department should “disclaim” its ability to hand down consent decrees. Another target of this chapter is local and state attorneys who use their own discretion to pursue or not pursue prosecution. Project 2025 calls for the Justice Department to “initiate legal action against local officials—including District Attorneys—who deny American citizens the ‘equal protection of the laws’ by refusing to prosecute criminal offenses in their jurisdictions.” This would be a radical departure from the norm, and it goes against the very purpose of local district attorneys. As the Marshall Project's Jamiles Lartey explains, “Choosing which cases to pursue and which to drop is a core responsibility of prosecution, and one of the arguments for the local election of district attorneys is that communities may have different priorities on how these choices get made.” But no such quarter would be given in a second Trump term. If you’d prefer a Justice Department that will defend and uphold voting rights, I have bad news for you: Project 2025 would reorient the federal government’s role from upholding voting rights to suppressing them. It takes specific aim at so-called mail-in ballot fraud and other types of voting and registration that became targets of The Big Lie: “With respect to the 2020 presidential election, there were no DOJ investigations of the appropriateness or lawfulness of state election guidance. ... The Pennsylvania Secretary of State should have been (and still should be) investigated and prosecuted for potential violations.” That paragraph explicitly targets a specific official whom Trump blames for his 2020 election loss. Again, what could go wrong? If implemented, Project 2025’s new-era Justice Department would cement long-standing grudges Trump holds against the various legal guardrails he crashed into during his four years in office and in the years since, and it would mutate the Justice Department into nothing more than a crude beating stick for Trump and his allies to use against their perceived enemies."
Trump’s ‘won’t have to vote anymore’ remarks sounded just like his authoritarian idols,Not Avaiable For MSNBC,"July 30, 2024, 10:25 AM PDT",https://www.msnbc.com/the-reidout/reidout-blog/trump-wont-vote-remarks-reflect-authoritarian-idols-rcna164167,"Legal scholar Dahlia Lithwick’s sobering comments after the Supreme Court gave Donald Trump broad immunity from prosecution have stuck with me ever since. “As an official representative of the legal commentariat I want to suggest that tonight’s a good news cycle to talk to the fascism and authoritarianism experts,” she tweeted July 1, the day of the ruling. “This is their inning now...” Those words came to my mind over the weekend as Trump was going viral for telling supporters that they “won’t have to vote anymore” in four years because “it’ll be fixed” — remarks that sure sounded like a clear signal that Trump is planning to end democracy if he’s elected president again. I think sometimes people can foolishly minimize such statements from Trump as if they simply reflect a thirst for power. But I doubt we’ve ever had a presidential hopeful as eager as Trump is to fawn over authoritarians. In fact, Trump was given multiple opportunities to explain his concerning comment on Monday night but failed to do so. So I think we should heed Lithwick’s advice and take a look at these strongman idols. Trump has praised the likes of China’s Xi Jinping, Russia’s Vladimir Putin and North Korea’s Kim Jong Un. But his party is currently enamored with some lesser-known authoritarians, too, such as Hungary’s Viktor Orbán and El Salvador’s Nayib Bukele. And I question, sometimes, whether people know what kind of governance the MAGA movement is motioning toward with this. Orbán has railed against “mixed-race” countries and touted his vision of an “illiberal state.” His government has consolidated control of media outlets, and his Fidesz party has used gerrymandering to seemingly draw itself into power indefinitely. The party once sought to give parents more voting power than people without children — a plan that Trump’s running mate, JD Vance, pushed in 2021.  Bukele — El Salvador’s self-proclaimed “coolest dictator in the world” — is another favorite among American conservatives. He once ordered armed soldiers into parliament to pressure lawmakers. He has waged a violent crackdown on gangs, alarming human rights observers, and used that crusade to justify censoring the press. He also stacked El Salvador’s top court, which struck down a seeming constitutional ban on consecutive presidential terms. When you consider such actions against the backdrop of Trump’s repeated antidemocratic statements, it’s more than appropriate for us to consider how he just might try — if he wins in November — to achieve the kind of power his idols have."
JD Vance’s record of deriding people without kids gets even worse,Not Avaiable For MSNBC,"July 30, 2024, 9:55 AM PDT",https://www.msnbc.com/rachel-maddow-show/maddowblog/jd-vances-record-deriding-people-kids-gets-even-worse-rcna164297,"When Donald Trump sat down with Laura Ingraham for his latest Fox News interview, the host noted that his running mate has faced criticisms for his comments about Americans who don’t have children. The Republican nominee shrugged it off. In fact, the former president took the opportunity to insist that Sen. JD Vance is “not against” those without biological kids of their own. Trump added that he’s confident that women “understand” the Ohio senator’s true beliefs. It’s clear, the Republican added, “when you listen to his words.” The trouble is, we’ve been listening to Vance’s words quite a bit, and they’re not getting any less controversial. The Ohioan’s first full week as a candidate for national office was quite dreadful for a variety of reasons, but one comment from his record stood out. As we’ve discussed, during Vance’s first campaign for elected office three years ago, the then-Senate candidate appeared on Fox News and diagnosed what he saw as a crisis plaguing the United States. The country, Vance told a national television audience, was being run “by a bunch of childless cat ladies who are miserable at their own lives and the choices that they’ve made, and so they want to make the rest of the country miserable, too. It’s just a basic fact.” The future senator specifically included Vice President Kamala Harris — who has step-children, but no biological children of her own — in his societal condemnation. The ugliness of Vance’s rhetoric — rooted in the idea that those without biological children are somehow lesser, unreliable, and undeserving of positions of leadership — generated considerable attention, leading the vice presidential candidate to concede his comments were “sarcastic.” But when offered an opportunity to walk back his rhetoric, Vance instead doubled down on the underlying point. In a separate media appearance last week, the Republican also tried to defend himself by arguing that Harris called for “an end to the child tax credit,” which wasn’t true. But making matters even worse is the totality of Vance’s record. CNN reported: As recently as November 2020, for example, Vance said on a podcast that childless Americans, especially those in the country’s “leadership class,” were “more sociopathic” than those with children and made the country “less mentally stable.” Vance went on to say that in his experience, the “most deranged” and “most psychotic” people he sees on social media were also typically childless. The “childless cat ladies” comments, in other words, were not a one-off. Vance has been condemning Americans without kids repeatedly, for years. Indeed, it’s been genuinely challenging to keep up with the avalanche of reporting on this, just from the past few days. Media Matters, for example, uncovered several additional Fox interviews in which Vance lashed out at “childless” Democrats. Media Matters also found a Breitbart news interview in which the Ohio Republican claimed that the left’s “next generation leaders,” including “the Kamala Harrises, they don’t have kids. And so there’s this weird way where they want to take our kids and brainwash them so that their ideas continue to exist in the next generation.”  There’s also been extensive reporting of late about Vance suggesting that parents should have greater voting rights than Americans without children, and federal tax policies should “punish” those without children for their “bad” choices. Mother Jones’ David Corn, meanwhile, uncovered a speech in which Vance said he receives unflattering media coverage because he thinks most journalists are “childless adults.” HuffPost added a report of its own, shining a light on comments the Republican senator made in 2021 about the need to ""go to war” against the idea that women can decide not to have children, suggesting that someone who focuses on building their career instead of making babies will be “a sad, lonely, pathetic person.” Remember, as far as Trump is concerned, Vance is “not against” those without biological kids of their own. All people have to do, the former president said, is “listen to his words.” I have a follow-up question for the GOP nominee: “Have you listened to his words?” This post updates our related earlier coverage."
Trump defends JD Vance's 'childless cat ladies' comments,Not Avaiable For MSNBC,"July 30, 2024, 9:44 AM PDT",https://www.msnbc.com/top-stories/latest/trump-jd-vance-childless-cat-ladies-rcna164236,"Donald Trump is trying to do some damage control as the fallout from his running mate’s comments about “childless cat ladies” continues. In an interview with Fox News host Laura Ingraham that aired Monday night, Trump defended Sen. JD Vance, saying his vice presidential pick's past attacks on women without children were simply due to his love for family. “He made a statement having to do with families,” Trump said. “That doesn’t mean people that aren’t a member of a big and beautiful family with 400 children around and everything else — it doesn’t mean that a person doesn’t have — he’s not against anything, but he loves family. It’s very important to him.” The GOP presidential nominee pointed to Vance’s “interesting family situation,” which the Ohio senator documented in his best-selling memoir, “Hillbilly Elegy.” “He feels family is good. And I don’t think there’s anything wrong in saying that,” Trump said, accusing Democrats of “spinning things differently.” Vance's questionable views on family and women have come under scrutiny in recent weeks. Trump’s attempt to portray his running mate’s past comments as innocuous is not exactly convincing, given the disdain with which the Ohio senator himself spoke about women without children. Vance lamented to Fox News in 2021 that the country was being run “by a bunch of childless cat ladies who are miserable at their own lives and the choices that they’ve made, and so they want to make the rest of the country miserable too.” Vance’s comments have provoked intense backlash from Democrats and risk jeopardizing the Republican presidential ticket’s support among undecided voters, including women. Last week, Vance himself went on the defensive, saying in an interview that his “childless cat ladies” barb was part of his argument that Democrats are “anti-family and anti-child.” “Obviously, it was a sarcastic comment,” he said. “I’ve got nothing against cats.”"
